"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
372;250000;4734,86835562;22612,9544461;222652,18;4541,77686703;2641,30234663;0;0;5;39;0;0;0;0;2;0;0;0;214;0;0;0;0;0
373;250000;28226,237405;66569,3941333;155204,37;4366,81391056;3208,88315974;0;0;15;39;0;0;0;0;2;0;0;0;189;0;0;0;0;0
374;250000;27597,1580951;125829,996579;96572,85;4856,60991618;2032,99721056;0;0;14;17;0;0;0;0;2;0;0;0;184;0;0;0;0;0
375;250000;12249,3231136;137207,913281;100542,76;6449,35611572;1349,98824752;0;0;3;4;0;0;0;0;2;0;0;0;369;0;0;0;0;0
376;250000;24129,6962366;110063,16373;115807,14;6375,97666337;1315,42991368;0;0;9;4;0;0;0;0;1;0;0;0;383;0;0;0;0;0
377;250000;34984,1070877;109663,706989;105352,19;7011,20019616;1592,52913954;0;0;9;108;0;0;0;0;2;0;0;0;269;0;0;0;0;0
378;250000;38825,941884;148489,46935;62684,59;5842,02235057;1565,20352304;0;0;6;168;0;0;0;0;2;0;0;0;211;0;0;0;0;0
379;250000;46062,3833625;129454,561362;74483,06;6603,7756567;1153,45132109;0;0;5;89;0;0;0;0;2;0;0;0;156;0;0;0;0;0
380;250000;60614,0398149;103266,227755;86119,73;5147,35496483;1763,27387891;0;0;9;185;0;0;0;0;1;0;0;0;301;0;0;0;0;0
381;250000;33656,0930507;94436,1670425;121907,74;5524,96731299;2326,63545596;0;0;6;163;0;0;0;0;2;0;0;0;275;0;0;0;0;0
382;250000;31965,9520249;50720,8910956;167313,16;3592,34721127;1405,73952345;0;0;3;106;0;0;0;0;0;0;0;0;139;0;0;0;0;0
383;250000;42336,6674341;71948,6281357;135714,7;6186,61047404;2384,51395239;0;0;0;94;0;0;0;0;0;0;0;0;130;0;0;0;0;0
384;250000;36780,0397086;77284,6299069;135935,33;5397,85667485;2848,89220182;0;0;0;174;0;0;0;0;0;0;0;0;103;0;0;0;0;0
385;250000;36861,9679026;95964,4206804;117173,61;5528,85071961;1716,69454217;0;0;0;134;0;0;0;0;0;0;0;0;42;0;0;0;0;0
386;250000;37590,691042;79104,6704766;133304,64;4724,71809967;2133,33458902;0;0;0;42;0;0;0;0;0;0;0;0;3;0;0;0;0;0
387;250000;81960,0933463;18734,9883535;149304,92;2631,86826192;1709,13401407;0;0;0;147;0;0;0;0;0;0;0;0;9;0;0;0;0;0
388;250000;38472,1102197;2193,92020857;209333,97;889,097889132;1612,77080749;0;0;0;179;0;0;0;0;0;0;0;0;18;0;0;0;0;0
389;250000;498,124910141;5896,69683637;243605,18;894,137742288;86,7877813407;0;0;0;145;0;0;0;0;0;0;0;0;47;0;0;0;0;0
390;250000;14830,2038792;413,905302518;234755,89;1417,49686717;221,698298379;0;0;0;232;0;0;0;0;0;0;0;0;50;0;0;0;0;0
391;250000;12693,8214773;10982,7131187;226323,47;909,223439101;936,683701154;0;0;0;51;0;0;0;0;0;0;0;0;167;0;0;0;0;0
392;250000;17483,5428406;13472,7383924;219043,72;667,917718101;679,877263493;0;0;0;22;0;0;0;0;0;0;0;0;160;0;0;0;0;0
393;250000;29782,8605731;48,7367599969;220168,4;626,691997376;500,121935237;0;0;0;19;0;0;0;0;0;0;0;0;182;0;0;0;0;0
394;250000;1287,03872026;4470,73099511;244242,23;2190,84467761;1138,09060512;0;0;0;25;0;0;0;0;0;0;0;0;293;0;0;0;0;0
395;250000;22975,9055627;18053,5163495;208970,58;901,062821741;929,950295161;0;0;0;37;0;0;0;0;0;0;0;0;277;0;0;0;0;0
396;250000;35297,5101707;2150,35502977;212552,13;1653,6595381;1717,90488299;0;0;0;31;0;0;0;0;0;0;0;0;246;0;0;0;0;0
397;250000;170897,804746;5299,5743798;73802,62;14,9671760402;39,9356657904;0;0;0;18;0;0;0;0;0;0;0;0;229;0;0;0;0;0
398;250000;143882,198824;9607,88199153;96509,92;1981,75853256;1833,14595948;0;0;0;2;0;0;0;0;0;0;0;0;204;0;0;0;0;0
399;250000;15917,4021392;57696,4486159;176386,15;3486,41308818;2603,93715102;0;0;0;13;0;0;0;0;0;0;0;0;143;0;0;0;0;0
400;250000;6144,33423457;45356,1771021;198499,49;4471,55583457;2297,51265711;0;0;0;6;0;0;0;0;0;0;0;0;187;0;0;0;0;0
401;250000;5630,73399621;110245,821588;134123,44;5768,04331445;2765,1292484;0;0;0;12;0;0;0;0;0;0;0;0;297;0;0;0;0;0
402;250000;10662,4086203;136868,251322;102469,34;5814,51215799;2527,53382975;0;0;0;20;0;0;0;0;0;0;0;0;248;0;0;0;0;0
403;250000;25805,4790406;100570,319283;123624,2;5767,02450743;2054,14449801;0;0;0;7;0;0;0;0;0;0;0;0;197;0;0;0;0;0
404;250000;35051,5185311;112766,360954;102182,12;6155,02207327;2373,75210382;0;0;0;10;0;0;0;0;0;0;0;0;358;0;0;0;0;0
405;250000;35525,2453737;132055,15525;82419,6;7343,54230684;1403,33138979;0;0;0;139;0;0;0;0;0;0;0;0;334;0;0;0;0;0
406;250000;38080,6650647;134260,878524;77658,46;6812,46185591;2186,2898197;0;0;0;130;0;0;0;0;0;0;0;0;125;0;0;0;0;0
407;250000;25150,7287895;137310,735665;87538,54;8865,69312051;2804,52887783;0;0;0;97;0;0;0;0;0;0;0;0;52;0;0;0;0;0
408;250000;41225,1176127;107765,267601;101009,61;7687,07628606;2307,98206026;0;0;0;77;0;0;0;0;0;0;0;0;160;0;0;0;0;0
409;250000;40760,2727816;94996,0100676;114243,72;6905,65393801;1168,99046829;0;0;0;210;0;0;0;0;0;0;0;0;112;0;0;0;0;0
410;250000;65335,8696463;68462,5883937;116201,54;5283,54465445;1758,3288338;0;0;0;174;0;0;0;0;0;0;0;0;212;0;0;0;0;0
411;250000;51683,1361918;76040,5304951;122276,33;5119,02373993;443,854481319;0;0;0;156;0;0;0;0;0;0;0;0;83;0;0;0;0;0
412;250000;8172,23895755;66994,4624057;174833,3;4833,91287445;770,755841387;0;0;0;112;0;0;0;0;0;0;0;0;31;0;0;0;0;0
413;250000;60944,4544244;57860,8281232;131194,72;6433,81379542;1572,66492343;0;0;0;105;0;0;0;0;0;0;0;0;29;0;0;0;0;0
414;250000;106164,264661;50469,0943725;93366,64;4263,07150143;387,047552519;0;0;0;88;0;0;0;0;0;0;0;0;28;0;0;0;0;0
415;250000;32180,9052837;17215,3913043;200603,7;3188,54627485;1808,00013612;0;0;0;65;0;0;0;0;0;0;0;0;12;0;0;0;0;0
416;250000;11000,4754648;7302,6211263;231696,9;3139,52873944;653,233891119;0;0;0;175;0;0;0;0;0;0;0;0;46;0;0;0;0;0
417;250000;908,569603413;823,968719479;248267,46;2417,07786388;14,5847772302;0;0;0;146;0;0;0;0;0;0;0;0;7;0;0;0;0;0
418;250000;9229,3189542;46724,0636332;194046,62;1391,55069811;660,179201141;0;0;0;242;0;0;0;0;0;0;0;0;14;0;0;0;0;0
419;250000;16931,7224778;29797,4909824;203270,79;1468,31353049;690,862016612;0;0;0;44;0;0;0;0;0;0;0;0;158;0;0;0;0;0
420;250000;21807,0176676;9327,53804724;218865,44;1527,83481368;759,043253079;0;0;0;22;0;0;0;0;0;0;0;0;139;0;0;0;0;0
421;250000;19399,1039868;9231,75725619;221369,14;695,374233463;489,60238313;0;0;0;60;0;0;0;0;0;0;0;0;157;0;0;0;0;0
422;250000;45220,0588334;8404,16493937;196375,78;1906,88543003;1117,41002436;0;0;0;131;0;0;0;0;0;0;0;0;163;0;0;0;0;0
423;250000;5005,49734916;26325,9723835;218668,53;4484,74493788;1403,03142179;0;0;0;27;0;0;0;0;0;0;0;0;251;0;0;0;0;0
424;250000;16708,9119498;31319,3783292;201971,71;3973,9083153;1028,54080803;0;0;0;3;0;0;0;0;0;0;0;0;232;0;0;0;0;0
425;250000;6981,92195426;49553,4323047;193464,65;6218,6772648;1044,03281514;0;0;0;15;0;0;0;0;0;0;0;0;207;0;0;0;0;0
426;250000;23885,7912728;34487,4662787;191626,74;6804,44273457;3187,83404285;0;0;0;40;0;0;0;0;0;0;0;0;310;0;0;0;0;0
427;250000;9951,60167005;35955,5897931;204092,81;6035,88254065;1976,75215707;0;0;0;8;0;0;0;0;0;0;0;0;309;0;0;0;0;0
428;250000;23586,2215446;27311,9948092;199101,78;5137,94766587;2965,48578873;0;0;0;3;0;0;0;0;0;0;0;0;59;0;0;0;0;0
429;250000;16764,970015;45451,0982685;187783,93;6866,41982626;2548,82044574;0;0;0;12;0;0;0;0;0;0;0;0;171;0;0;0;0;0
430;250000;31693,9054135;63379,7618081;154926,33;3779,90699141;2189,06880239;0;0;0;9;0;0;0;0;0;0;0;0;245;0;0;0;0;0
431;250000;19496,090676;115262,759879;115241,15;4872,0041389;1956,46253416;0;0;0;3;0;0;0;0;0;0;0;0;139;0;0;0;0;0
432;250000;31567,4128952;83927,0337266;134505,55;4919,1948027;2406,35817946;0;0;0;5;0;0;0;0;0;0;0;0;311;0;0;0;0;0
433;250000;37375,3450384;96033,1027892;116591,55;5524,95540991;2887,68922084;0;0;0;21;0;0;0;0;0;0;0;0;395;0;0;0;0;0
434;250000;28391,4511984;139032,34063;82576,21;7859,24835362;2111,40140521;0;0;0;19;0;0;0;0;0;0;0;0;61;0;0;0;0;0
435;250000;45105,8300873;128273,630835;76620,54;6891,03551702;2369,42510022;0;0;0;29;0;0;0;0;0;0;0;0;68;0;0;0;0;0
436;250000;13279,3034479;136777,093636;99943,6;9220,47470048;2514,85166969;0;0;0;3;0;0;0;0;0;0;0;0;67;0;0;0;0;0
437;250000;56751,5442253;96774,5521366;96473,9;8696,53875705;2050,03283931;0;0;0;69;0;0;0;0;0;0;0;0;51;0;0;0;0;0
438;250000;144802,623787;30650,3619892;74547,01;5020,84611813;679,248212805;0;0;0;101;0;0;0;0;0;0;0;0;45;0;0;0;0;0
439;250000;81457,1946721;29695,1762529;138847,63;1282,10053733;1045,46395022;0;0;0;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0
440;250000;69615,5650443;40617,6896886;139766,75;3810,17076042;1174,48246635;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
441;250000;78473,4360396;27497,0635212;144029,5;2808,24090979;1347,52095608;0;0;0;25;0;0;0;0;0;0;0;0;54;0;0;0;0;0
442;250000;99546,3893985;51952,6658808;98500,94;3999,64061454;2378,45707521;0;0;0;61;0;0;0;0;0;0;0;0;19;0;0;0;0;0
443;250000;129413,228668;51349,8739191;69236,9;5025,70285591;114,6246765;0;0;0;137;0;0;0;0;0;0;0;0;16;0;0;0;0;0
444;250000;16343,9550244;422,110608037;233233,93;3167,13320468;896,522598036;0;0;0;16;0;0;0;0;0;0;0;0;18;0;0;0;0;0
445;250000;7185,90340553;1250,69168769;241563,4;2796,91855615;203,476304802;0;0;0;38;0;0;0;0;0;0;0;0;27;0;0;0;0;0
446;250000;2079,92647696;1509,13408609;246410,94;900,830038786;657,016198914;0;0;0;194;0;0;0;0;0;0;0;0;42;0;0;0;0;0
447;250000;25082,56578;62933,3999471;161984,03;830,797777705;810,346080427;0;0;0;176;0;0;0;0;0;0;0;0;5;0;0;0;0;0
448;250000;28891,3129843;2695,6875276;218413;2437,23709727;1332,80974972;0;0;0;216;0;0;0;0;0;0;0;0;43;0;0;0;0;0
449;250000;6921,72848806;1300,59746695;241777,67;1015,48228538;500,028573624;0;0;0;58;0;0;0;0;0;0;0;0;207;0;0;0;0;0
450;250000;6375,26911813;5384,33497242;238240,4;1146,45604032;511,351199988;0;0;0;169;0;0;0;0;0;0;0;0;188;0;0;0;0;0
451;250000;28053,7691662;24698,3274374;197247,9;4289,48597573;1209,80433892;0;0;0;92;0;0;0;0;0;0;0;0;213;0;0;0;0;0
452;250000;18886,4651842;46542,9135684;184570,62;5907,91329431;1013,08745304;0;0;0;78;0;0;0;0;0;0;0;0;125;0;0;0;0;0
453;250000;20599,2312508;36704,9229539;192695,85;4294,51815725;1591,80048866;0;0;0;63;0;0;0;0;0;0;0;0;368;0;0;0;0;0
454;250000;9224,82568693;41931,552149;198843,62;6179,00783179;549,583629614;0;0;0;3;0;0;0;0;0;0;0;0;200;0;0;0;0;0
455;250000;21481,6076392;61458,1827384;167060,21;6161,675929;1853,24812708;0;0;0;66;0;0;0;0;0;0;0;0;174;0;0;0;0;0
456;250000;19492,9204143;32809,3741028;197697,71;5207,53853118;1650,44862105;0;0;0;91;0;0;0;0;0;0;0;0;230;0;0;0;0;0
457;250000;21693,7470176;32476,2606869;195829,99;4514,06334637;2169,02579213;0;0;0;27;0;0;0;0;0;0;0;0;265;0;0;0;0;0
458;250000;176,038707745;66423,8813755;183400,08;7297,06116619;1887,1845876;0;0;0;48;0;0;0;0;0;0;0;0;173;0;0;0;0;0
459;250000;5601,31612834;100967,873336;143430,81;6492,36677837;1770,62435051;0;0;0;109;0;0;0;0;0;0;0;0;150;0;0;0;0;0
460;250000;30690,0728706;87150,9244657;132159;2654,17482929;814,994590085;0;0;0;55;0;0;0;0;0;0;0;0;268;0;0;0;0;0
461;250000;32515,3822461;103295,339383;114189,28;5916,9923781;2224,14563493;0;0;0;39;0;0;0;0;0;0;0;0;243;0;0;0;0;0
462;250000;24440,5748634;108145,94499;117413,48;7080,40853012;2047,07029378;0;0;0;80;0;0;0;0;0;0;0;0;218;0;0;0;0;0
463;250000;31454,3848121;148580,002919;69965,61;6421,07682809;81,9254568499;0;0;0;82;0;0;0;0;0;0;0;0;75;0;0;0;0;0
464;250000;29997,3295393;96550,8278531;123451,84;7659,69316195;3134,64381353;0;0;0;16;0;0;0;0;0;0;0;0;79;0;0;0;0;0
465;250000;106626,030566;44409,1737605;98964,8;2423,04781485;1094,4161517;0;0;0;27;0;0;0;0;0;0;0;0;166;0;0;0;0;0
466;250000;169743,971105;7491,41676107;72764,61;2620,01551635;511,331362693;0;0;0;188;0;0;0;0;0;0;0;0;172;0;0;0;0;0
467;250000;165689,585231;25790,7026345;58519,71;1490,99590382;401,347380111;0;0;0;137;0;0;0;0;0;0;0;0;35;0;0;0;0;0
468;250000;177970,036734;14698,6918035;57331,27;1865,42452825;942,118814547;0;0;0;127;0;0;0;0;0;0;0;0;7;0;0;0;0;0
469;250000;182878,846124;19809,278752;47311,88;2041,13008935;521,591183797;0;0;0;111;0;0;0;0;0;0;0;0;30;0;0;0;0;0
470;250000;205260,869752;12184,0321137;32555,1;1592,3972239;725,436851323;0;0;0;171;0;0;0;0;0;0;0;0;143;0;0;0;0;0
471;250000;210329,785574;10253,3847326;29416,83;1056,61080649;298,872535481;0;0;0;208;0;0;0;0;0;0;0;0;67;0;0;0;0;0
472;250000;2660,34460498;2274,29505956;245065,36;905,956649716;1676,06603727;0;0;0;151;0;0;0;0;0;0;0;0;16;0;0;0;0;0
473;250000;2754,07094831;2938,03610921;244307,89;2508,27569648;1152,5441715;0;0;0;116;0;0;0;0;0;0;0;0;4;0;0;0;0;0
474;250000;15678,8193726;8672,42051645;225648,76;429,774619366;427,618386749;0;0;0;16;0;0;0;0;0;0;0;0;4;0;0;0;0;0
475;250000;14333,5211867;6737,85135432;228928,63;549,369456141;547,844798134;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
476;250000;26431,1627495;474,446484442;223094,39;862,459197874;254,840364836;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0
477;250000;89505,6267128;2147,21165357;158347,16;2282,11366788;1095,77826732;0;0;0;12;0;0;0;0;0;0;0;0;39;0;0;0;0;0
478;250000;39394,6657182;548,778806907;210056,56;3160,02352228;1059,13650187;0;0;0;22;0;0;0;0;0;0;0;0;20;0;0;0;0;0
479;250000;15951,0819021;3113,62492443;230935,29;2401,52775485;1127,57659731;0;0;0;19;0;0;0;0;0;0;0;0;13;0;0;0;0;0
480;250000;18541,2937894;4274,51671263;227184,19;2453,61246909;1512,05037443;0;0;0;3;0;0;0;0;0;0;0;0;34;0;0;0;0;0
481;250000;29531,1438903;23997,646317;196471,21;5571,6641162;2322,69318811;0;0;0;45;0;0;0;0;0;0;0;0;41;0;0;0;0;0
482;250000;22038,7185416;37290,6642005;190670,62;5437,74592563;893,105709551;0;0;0;43;0;0;0;0;0;0;0;0;144;0;0;0;0;0
483;250000;20695,4982023;27756,7305269;201547,77;4564,24978024;1690,90234241;0;0;0;24;0;0;0;0;0;0;0;0;108;0;0;0;0;0
484;250000;29706,1938461;25315,1417059;194978,66;4897,52409752;933,166194032;0;0;0;25;0;0;0;0;0;0;0;0;18;0;0;0;0;0
485;250000;14490,5153877;32055,351714;203454,13;8631,71080953;2309,29863543;0;0;0;7;0;0;0;0;0;0;0;0;394;0;0;0;0;0
486;250000;15361,2463521;33760,4926946;200878,26;7798,69483078;1006,57710157;0;0;0;6;0;0;0;0;0;0;0;0;296;0;0;0;0;0
487;250000;15836,1257587;33214,3017902;200949,57;6260,42216077;1711,73182674;0;0;0;3;0;0;0;0;0;0;0;0;113;0;0;0;0;0
488;250000;5792,31525437;30502,8210206;213704,86;5737,45622191;667,615893143;0;0;0;6;0;0;0;0;0;0;0;0;36;0;0;0;0;0
489;250000;8927,82852146;89470,6936198;151601,48;5654,90089386;2874,02171512;0;0;0;42;0;0;0;0;0;0;0;0;69;0;0;0;0;0
490;250000;30117,6367304;80975,3348251;138907,03;4649,9834741;2224,69996196;0;0;0;166;0;0;0;0;0;0;0;0;113;0;0;0;0;0
491;250000;22042,5036005;65539,5844724;162417,91;4182,54576937;542,41289869;0;0;0;67;0;0;0;0;0;0;0;0;168;0;0;0;0;0
492;250000;14563,1190744;119302,24858;116134,63;6602,66518146;2250,18157432;0;0;0;104;0;0;0;0;0;0;0;0;128;0;0;0;0;0
493;250000;46284,5547959;86345,4851111;117369,96;6389,88220483;3094,76529788;0;0;0;177;0;0;0;0;0;0;0;0;21;0;0;0;0;0
494;250000;31259,4096003;100140,280401;118600,31;8741,41876086;819,827652876;0;0;0;91;0;0;0;0;0;0;0;0;54;0;0;0;0;0
495;250000;131421,42383;35996,5293333;82582,05;2658,67109008;982,855043566;0;0;0;135;0;0;0;0;0;0;0;0;251;0;0;0;0;0
496;250000;146061,843003;15915,9033791;88022,25;1894,06759511;645,306536731;0;0;0;35;0;0;0;0;0;0;0;0;301;0;0;0;0;0
497;250000;70314,7003807;18556,5638312;161128,74;4429,99307036;1833,49841745;0;0;0;3;0;0;0;0;0;0;0;0;394;0;0;0;0;0
498;250000;18016,0357468;79390,1534287;152593,81;5973,45349574;1695,23300285;0;0;0;3;0;0;0;0;0;0;0;0;137;0;0;0;0;0
499;250000;57242,8074723;91758,1298476;100999,06;2008,92010832;659,444092774;0;0;0;4;0;0;0;0;0;0;0;0;196;0;0;0;0;0
500;250000;152462,059094;6055,57623422;91482,36;189,775641853;109,52087329;0;0;0;14;0;0;0;0;0;0;0;0;148;0;0;0;0;0
501;250000;77210,6736786;10332,8302963;162456,5;1390,05676649;623,579732543;0;0;0;8;0;0;0;0;0;0;0;0;169;0;0;0;0;0
502;250000;7191,03268792;9049,50799993;233759,46;2530,8714159;1245,90448547;0;0;0;9;0;0;0;0;0;0;0;0;184;0;0;0;0;0
503;250000;4012,58576613;6963,02670576;239024,39;1836,42258292;657,258475659;0;0;0;12;0;0;0;0;0;0;0;0;42;0;0;0;0;0
504;250000;29237,4189076;3701,47755748;217061,1;842,057035726;298,028993853;0;0;0;33;0;0;0;0;0;0;0;0;88;0;0;0;0;0
505;250000;16166,9791502;865,932343057;232967,09;559,533527427;559,530934923;0;0;0;144;0;0;0;0;0;0;0;0;128;0;0;0;0;0
506;250000;44737,8503306;636,561480015;204625,59;330,114867345;350,31143213;0;0;0;10;0;0;0;0;0;0;0;0;38;0;0;0;0;0
507;250000;110094,043672;595,708057959;139310,25;850,175692696;536,720172987;0;0;0;72;0;0;0;0;0;0;0;0;80;0;0;0;0;0
508;250000;63551,5122327;3050,68811049;183397,8;1675,75555029;608,230828795;0;0;0;53;0;0;0;0;0;0;0;0;183;0;0;0;0;0
509;250000;11529,0029861;4837,79754747;233633,2;1066,82420587;941,764522165;0;0;0;126;0;0;0;0;0;0;0;0;125;0;0;0;0;0
510;250000;2457,8746107;5921,24138362;241620,88;946,771696754;500,120036105;0;0;0;145;0;0;0;0;0;0;0;0;170;0;0;0;0;0
511;250000;2039,02323941;9851,02868312;238109,95;1541,23349738;849,24864212;0;0;0;47;0;0;0;0;0;0;0;0;107;0;0;0;0;0
512;250000;13472,8673221;3621,09864324;232906,03;1597,84962763;2042,86171102;0;0;0;58;0;0;0;0;0;0;0;0;100;0;0;0;0;0
513;250000;20587,615842;3368,66019967;226043,72;2140,53392314;1669,44538878;0;0;0;116;0;0;0;0;0;0;0;0;89;0;0;0;0;0
514;250000;17791,9789728;22885,0137026;209323,01;1090,23938189;577,096702798;0;0;0;109;0;0;0;0;0;0;0;0;38;0;0;0;0;0
515;250000;8580,92533753;9739,63081116;231679,44;2025,87136771;1110,57474199;0;0;0;28;0;0;0;0;0;0;0;0;349;0;0;0;0;0
516;250000;7259,57119198;14435,8114301;228304,62;927,702711049;500,01712648;0;0;0;9;0;0;0;0;0;0;0;0;268;0;0;0;0;0
517;250000;500,836341269;38164,5177983;211334,65;4299,66946458;1622,79123171;0;0;0;6;0;0;0;0;0;0;0;0;263;0;0;0;0;0
518;250000;1202,55554247;47126,9567372;201670,49;5286,23866366;1994,09923374;0;0;0;6;0;0;0;0;0;0;0;0;215;0;0;0;0;0
519;250000;854,972726567;35733,7550308;213411,27;2098,69269406;1013,85704887;0;0;0;15;0;0;0;0;0;0;0;0;191;0;0;0;0;0
520;250000;6143,66892914;20167,8767636;223688,45;428,49839421;524,355771319;0;0;0;7;0;0;0;0;0;0;0;0;245;0;0;0;0;0
521;250000;17965,0456354;5780,58990976;226254,36;495,288550998;1262,54567373;0;0;0;6;0;0;0;0;0;0;0;0;196;0;0;0;0;0
522;250000;11488,7341068;18904,2834784;219606,98;1869,64405292;1142,03135625;0;0;0;9;0;0;0;0;0;0;0;0;152;0;0;0;0;0
523;250000;15765,090533;70801,6228625;163433,29;3497,32749309;1446,29513101;0;0;0;3;0;0;0;0;0;0;0;0;40;0;0;0;0;0
524;250000;58420,806517;81155,47772;110423,72;5487,68178597;1529,45360234;0;0;0;76;0;0;0;0;0;0;0;0;6;0;0;0;0;0
525;250000;201002,40471;10656,2101162;38341,39;1132,48502848;720,647469763;0;0;0;100;0;0;0;0;0;0;0;0;11;0;0;0;0;0
526;250000;40685,7114223;47730,9775635;161583,31;2629,68137059;943,903882274;0;0;0;86;0;0;0;0;0;0;0;0;13;0;0;0;0;0
527;250000;22858,2151773;51915,1381443;175226,65;6291,35218305;1201,99252024;0;0;0;102;0;0;0;0;0;0;0;0;41;0;0;0;0;0
528;250000;24488,91703;52886,7789271;172624,3;7072,5154504;2586,89068844;0;0;0;153;0;0;0;0;0;0;0;0;61;0;0;0;0;0
529;250000;4668,97025152;66653,0638261;178677,97;7215,7506318;3145,30057164;0;0;0;51;0;0;0;0;0;0;0;0;10;0;0;0;0;0
530;250000;7747,93104356;27607,3026839;214644,77;2993,26305512;225,611534846;0;0;0;73;0;0;0;0;0;0;0;0;59;0;0;0;0;0
531;250000;30889,2988511;26588,8355636;192521,87;4494,34846896;1575,37360918;0;0;0;51;0;0;0;0;0;0;0;0;27;0;0;0;0;0
532;250000;60817,268862;15830,4658038;173352,27;3362,92104027;1570,32192484;0;0;0;15;0;0;0;0;0;0;0;0;46;0;0;0;0;0
533;250000;12006,9442022;18487,3836204;219505,67;3724,93310621;1593,9107502;0;0;0;9;0;0;0;0;0;0;0;0;73;0;0;0;0;0
534;250000;11592,6911389;5261,51112009;233145,8;3501,98758547;1022,66328872;0;0;0;24;0;0;0;0;0;0;0;0;150;0;0;0;0;0
535;250000;16628,4022356;4316,23598164;229055,36;959,152209973;1108,46435034;0;0;0;122;0;0;0;0;0;0;0;0;42;0;0;0;0;0
536;250000;7131,37656977;94,3230759851;242774,3;617,146526612;299,838770415;0;0;0;226;0;0;0;0;0;0;0;0;22;0;0;0;0;0
537;250000;6385,54553144;65660,7733486;177953,68;4034,45401366;504,091769209;0;0;0;131;0;0;0;0;0;0;0;0;9;0;0;0;0;0
538;250000;10870,143532;29788,1322874;209341,72;5239,7038131;420,52441373;0;0;0;170;0;0;0;0;0;0;0;0;23;0;0;0;0;0
539;250000;2484,09296395;52107,7948725;195408,11;3437,32719153;734,154300676;0;0;0;28;0;0;0;0;0;0;0;0;175;0;0;0;0;0
540;250000;38301,255968;59419,9991627;152278,74;4521,9348306;1098,54065981;0;0;0;172;0;0;0;0;0;0;0;0;221;0;0;0;0;0
541;250000;1069,40021509;43988,9739738;204941,63;6859,89692533;1004,98118417;0;0;0;27;0;0;0;0;0;0;0;0;101;0;0;0;0;0
542;250000;1603,29723687;43714,9651957;204681,74;3333,69361963;1011,52733919;0;0;0;69;0;0;0;0;0;0;0;0;132;0;0;0;0;0
543;250000;6521,63840503;21712,4731068;221765,89;3055,98852503;2612,07037612;0;0;0;78;0;0;0;0;0;0;0;0;116;0;0;0;0;0
544;250000;4345,68471475;43631,110181;202023,21;3862,25415508;1611,2930564;0;0;0;6;0;0;0;0;0;0;0;0;131;0;0;0;0;0
545;250000;30238,7905773;66534,0878932;153227,12;4461,26264297;748,492565649;0;0;0;4;0;0;0;0;0;0;0;0;144;0;0;0;0;0
546;250000;211740,332447;12840,6889327;25418,98;1021,80241166;954,273889858;0;0;0;3;0;0;0;0;0;0;0;0;90;0;0;0;0;0
547;250000;37926,6810258;60803,5811493;151269,74;1976,25600242;1031,61320874;0;0;0;6;0;0;0;0;0;0;0;0;40;0;0;0;0;0
548;250000;64255,1591547;47603,274773;138141,57;4628,01418642;1351,32151166;0;0;0;5;0;0;0;0;0;0;0;0;10;0;0;0;0;0
549;250000;11984,2791493;54026,7036043;183989,02;5634,09760558;1942,93301787;0;0;0;21;0;0;0;0;0;0;0;0;7;0;0;0;0;0
550;250000;15202,567186;24318,3162157;210479,12;6225,59672715;2894,99170953;0;0;0;6;0;0;0;0;0;0;0;0;8;0;0;0;0;0
551;250000;7088,37529729;51234,2738301;191677,35;4838,97536333;2533,29817696;0;0;0;3;0;0;0;0;0;0;0;0;32;0;0;0;0;0
552;250000;37361,144099;42033,935754;170604,92;5459,23152338;1996,48484686;0;0;0;3;0;0;0;0;0;0;0;0;36;0;0;0;0;0
553;250000;13327,731755;43809,9402878;192862,33;7091,49703073;1881,92556399;0;0;0;6;0;0;0;0;0;0;0;0;20;0;0;0;0;0
554;250000;4052,79020285;58406,8989903;187540,31;6450,74112596;2160,3210391;0;0;0;6;0;0;0;0;0;0;0;0;22;0;0;0;0;0
555;250000;7103,15544916;39900,0697276;202996,77;5704,60996236;1621,1806049;0;0;0;9;0;0;0;0;0;0;0;0;28;0;0;0;0;0
556;250000;18180,5481194;3853,49306856;227965,96;3269,32140092;683,866135632;0;0;0;3;0;0;0;0;0;0;0;0;62;0;0;0;0;0
557;250000;410,00079057;22,8746529449;249567,12;61,0143238695;69,1361642291;0;0;0;13;0;0;0;0;0;0;0;0;189;0;0;0;0;0
558;250000;11348,2300376;4557,95948202;234093,81;826,632707848;287,973278588;0;0;0;47;0;0;0;0;0;0;0;0;22;0;0;0;0;0
