"","ID","accidents","BasisSchoolsAmsterdam","BicyclePathsAmsterdamCrossings","BronNetworkCrossings","ChildDaycareAmsterdam2011","HighAndUniAmsterdam2011","OSMAlcoholBarsNightclubs","OSMbikeBarriers2014","OSMbusAndTramStops","OSMcrossings","OSMhostelsHotels","OSMmotorwayJunctions","OSMNetworkAmsterdamCrossings","PriorityToRight","SchoolsAmsterdam2011","SecondarySchoolsAmsterdam2011","SpecialSchoolsAmsterdam2011","TrafficLightsAmsterdam"
"798",798,52,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
"799",799,89,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
"800",800,54,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"801",801,114,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
"802",802,47,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
"803",803,68,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
"804",804,81,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"805",805,9,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"806",806,24,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"807",807,66,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"808",808,149,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"809",809,302,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"810",810,276,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"811",811,17,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,NA,NA,NA
"812",812,16,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
"813",813,62,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA
"814",814,39,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"815",815,12,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
"816",816,2,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
"817",817,11,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
"818",818,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA
"819",819,12,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"820",820,43,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
"821",821,74,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"822",822,123,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"823",823,128,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"824",824,79,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"825",825,37,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"826",826,104,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
"827",827,1,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
"828",828,20,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"829",829,79,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"830",830,38,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"831",831,67,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"832",832,95,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
"833",833,79,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
"834",834,48,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"835",835,101,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
"836",836,11,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
"837",837,10,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
"838",838,14,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
"839",839,90,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA
"840",840,1,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
"841",841,39,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"842",842,58,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA
"843",843,52,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"844",844,143,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA
"845",845,186,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
"846",846,65,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA
"847",847,112,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
"848",848,30,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
"849",849,1,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"850",850,5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"851",851,67,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"852",852,44,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"853",853,72,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"854",854,3,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"855",855,30,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"856",856,42,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"857",857,67,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
"858",858,3,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"859",859,25,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"860",860,118,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
"861",861,23,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
"862",862,98,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"863",863,52,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
"864",864,18,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
"865",865,49,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
"866",866,29,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
"867",867,136,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
"868",868,2,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
"869",869,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
"870",870,16,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
"871",871,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"872",872,45,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
"873",873,6,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA
"874",874,22,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA
"875",875,1,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"876",876,74,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
"877",877,103,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA
"878",878,2,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
"879",879,36,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"880",880,53,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
"881",881,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
"882",882,10,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
"883",883,8,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
"884",884,1,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA
"885",885,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"886",886,32,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"887",887,2,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"888",888,2,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"889",889,1,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"890",890,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"891",891,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"892",892,7,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"893",893,10,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"894",894,1,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"895",895,24,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
"896",896,6,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"897",897,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
"898",898,1,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
"899",899,65,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
"900",900,10,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
"901",901,3,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"902",902,34,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
"903",903,43,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
"904",904,1,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
"905",905,8,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
"906",906,5,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
"907",907,12,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
"908",908,2,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
"909",909,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
"910",910,25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA
"911",911,39,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA
"912",912,19,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"913",913,39,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"914",914,78,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
"915",915,54,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"916",916,8,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
"917",917,18,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
"918",918,69,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"919",919,85,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"920",920,26,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"921",921,250,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"922",922,112,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"923",923,16,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"924",924,11,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"925",925,15,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"926",926,4,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"927",927,3,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA
"928",928,8,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
"929",929,13,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"930",930,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"931",931,5,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
"932",932,6,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
"933",933,45,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"934",934,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
"935",935,20,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"936",936,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
"937",937,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"938",938,28,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
"939",939,25,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"940",940,121,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
"941",941,40,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"942",942,78,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"943",943,176,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"944",944,13,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
"945",945,14,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
"946",946,1,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA
"947",947,36,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"948",948,2,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
"949",949,3,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA
"950",950,2,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
"951",951,10,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"952",952,18,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"953",953,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"954",954,3,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
"955",955,5,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"956",956,18,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"957",957,5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
"958",958,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
"959",959,3,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
"960",960,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
"961",961,48,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
"962",962,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"963",963,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
"964",964,38,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"965",965,128,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"966",966,22,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
"967",967,17,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"968",968,51,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
"969",969,10,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA
"970",970,22,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
"971",971,123,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
"972",972,37,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
"973",973,93,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
"974",974,74,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"975",975,35,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"976",976,52,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA
"977",977,38,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
"978",978,63,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
"979",979,224,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
"980",980,78,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
"981",981,10,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
"982",982,1,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
"983",983,25,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
"984",984,17,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"985",985,33,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"986",986,1,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
"987",987,2,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
"988",988,14,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
"989",989,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA
"990",990,4,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"991",991,6,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"992",992,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
"993",993,10,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
"994",994,58,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"995",995,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"996",996,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
"997",997,37,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
"998",998,24,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
"999",999,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
"1000",1000,10,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"1001",1001,40,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"1002",1002,32,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"1003",1003,75,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA
"1004",1004,55,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1005",1005,3,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1006",1006,10,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1007",1007,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1008",1008,12,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1009",1009,4,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1010",1010,18,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1011",1011,2,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1012",1012,15,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1013",1013,2,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1014",1014,7,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"1015",1015,5,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1016",1016,18,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1017",1017,43,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
"1018",1018,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1019",1019,4,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"1020",1020,33,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
"1021",1021,73,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1022",1022,32,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1023",1023,3,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1024",1024,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1025",1025,41,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1026",1026,107,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"1027",1027,67,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"1028",1028,5,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1029",1029,8,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1030",1030,13,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1031",1031,16,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1032",1032,13,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"1033",1033,29,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1034",1034,19,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"1035",1035,27,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1036",1036,5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
"1037",1037,80,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1038",1038,56,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1039",1039,9,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"1040",1040,7,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"1041",1041,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
