"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
86;490000;19951,4960728;31049,1099544;438999,39;4937,19314362;1185,59212736;227;1;2;84;2;0;0;6;2;32;0;0;555;0;14;0;0;1
87;490000;66294,7043948;63525,9609238;360179,33;7275,07929087;4121,10248636;200;1;2;199;2;0;0;2;9;10;0;0;566;0;5;0;0;1
88;490000;32842,4296501;107005,19313;350152,38;12110,477932;3746,19768119;154;1;15;261;3;0;0;2;13;4;0;0;376;0;14;0;0;1
89;490000;48167,464221;86830,4982491;355002,04;9680,7521381;3202,25133331;179;1;16;189;3;0;0;3;9;40;0;0;256;0;8;0;0;3
90;490000;23723,5674527;138435,147368;327841,29;5719,43054847;3879,1482225;209;3;19;169;2;0;0;2;8;8;0;0;519;0;9;0;0;2
91;490000;16317,1996541;38187,4157914;435495,38;7978,76780035;1926,35509063;250;3;46;255;4;0;0;1;11;17;0;0;451;0;14;0;0;2
92;490000;136902,42158;87546,2870242;265551,29;6667,88446153;2848,52923787;174;3;29;181;5;0;0;1;3;15;0;0;513;0;9;0;0;4
93;490000;24127,7031758;164246,776078;301625,52;9184,3651394;3534,46234443;122;2;37;321;10;0;0;4;5;6;0;0;333;0;9;0;0;5
94;490000;34199,3546791;150129,818729;305670,83;10835,1329788;4282,38131663;24;1;85;189;7;0;0;3;3;19;0;0;390;0;8;0;0;15
95;490000;46633,6464176;77957,0423669;365409,31;8825,67589177;3344,38485964;191;2;20;67;2;0;0;11;14;3;0;0;377;0;5;0;0;17
96;490000;24536,1707798;194344,406383;271119,42;7623,95044047;3875,23939813;144;2;32;189;4;0;0;11;9;3;0;0;506;0;1;0;0;3
97;490000;0;206056,575066;283943,42;11761,8048013;4151,74354472;1;2;27;13;5;0;0;2;10;1;0;0;413;0;10;0;0;8
98;490000;55054,5464897;202499,280384;232446,17;9488,25353108;4945,5930959;7;3;45;26;3;0;0;1;6;27;0;0;112;0;3;0;0;5
99;490000;69939,7331583;84978,3312858;335081,94;10901,5836869;3383,77050371;31;2;59;24;8;0;0;1;4;11;0;0;217;0;3;0;0;3
100;490000;36138,4166522;53857,6714117;400003,91;9687,1309467;3738,95760585;86;4;13;5;12;0;0;2;5;14;0;0;21;0;5;0;0;3
101;490000;16215,6484738;30464,0677781;443320,28;4249,52661057;1796,25917008;161;5;13;217;1;0;0;2;7;16;0;0;34;0;4;0;0;1
102;490000;18579,944435;54508,9171905;416911,14;9926,56189376;2140,10025392;82;1;9;269;1;0;0;4;6;9;0;0;22;0;5;0;0;2
103;490000;1153,77401042;693,971977635;488152,25;2733,27232981;117,772232675;46;2;22;232;7;0;0;3;4;2;0;0;50;0;8;0;0;2
104;490000;189751,971243;5293,24473273;294954,78;2412,9991508;789,019142817;125;1;20;275;1;0;0;13;3;4;0;0;251;0;9;0;0;1
105;490000;136077,936598;17057,5520799;336864,51;2042,2332006;1354,86793081;273;2;3;287;1;0;0;30;8;5;0;0;512;0;7;0;0;3
106;490000;5675,46932242;3099,09672379;481225,43;904,620698107;889,919569733;257;1;6;166;2;0;0;5;5;13;0;0;580;0;14;0;0;4
107;490000;19590,6095444;60893,7305527;409515,66;9197,74911295;2063,16644289;370;1;11;161;4;0;0;3;12;5;0;0;605;0;7;0;0;6
108;490000;29056,7440715;107400,222115;353543,03;11681,9803102;1067,31641755;186;3;12;215;13;0;0;1;4;2;0;0;641;0;9;0;0;5
109;490000;50914,4536595;74251,2597718;364834,29;9725,54899946;4578,51170554;332;2;6;243;12;0;0;2;6;10;0;0;472;0;6;0;0;14
110;490000;49488,619759;87652,799605;352858,58;11049,8362485;4058,52783633;492;4;12;239;6;0;0;1;3;8;0;0;409;0;17;0;0;4
111;490000;51178,0970974;85407,8043339;353414,1;12133,1760872;3107,51991399;230;2;8;280;2;0;0;1;10;3;0;0;362;0;12;0;0;11
112;490000;27110,6137771;113957,110999;348932,28;8369,84610126;3344,91391075;233;2;20;238;2;0;0;1;3;19;0;0;369;0;13;0;0;2
113;490000;38334,4539403;77559,6703022;374105,88;8913,95254072;4610,36288526;533;1;2;278;8;0;0;2;14;6;0;0;389;0;19;0;0;6
114;490000;52695,1258437;193894,28144;243410,59;9226,52472824;3322,1560728;118;2;11;243;3;0;0;7;9;12;0;0;467;0;1;0;0;1
115;490000;26738,9351741;233640,626278;229620,44;10578,5155432;2910,82019427;167;2;65;282;5;0;0;2;7;1;0;0;351;0;1;0;0;3
116;490000;24589,6805629;166579,260749;298831,06;9978,26846287;3982,02259387;11;4;18;199;3;0;0;4;4;3;0;0;347;0;9;0;0;1
117;490000;21410,8028153;194278,996758;274310,2;11342,1016497;4816,55043636;1;2;24;341;1;0;0;8;11;4;0;0;323;0;2;0;0;1
118;490000;48865,5697434;224935,64528;216198,78;10895,7416603;4689,53596374;21;2;6;63;3;0;0;4;14;4;0;0;624;0;2;0;0;1
119;490000;19999,4435875;252102,433379;217898,12;11246,0093006;2112,0700813;10;1;30;219;1;0;0;2;12;6;0;0;535;0;8;0;0;6
120;490000;101936,155226;179143,89012;208919,95;9785,60479548;2001,46962011;1;2;16;7;1;0;0;1;4;23;0;0;477;0;6;0;0;7
121;490000;13986,1674546;139374,861157;336638,97;12678,920406;4092,69876148;1;1;8;3;3;0;0;4;4;8;0;0;114;0;19;0;0;2
122;490000;48913,9534573;68925,9127624;372160,13;8000,94158193;4451,47010035;1;1;17;46;1;0;0;2;4;3;0;0;13;0;15;0;0;2
123;490000;8832,9998704;143269,041543;337897,96;12130,3212243;4236,24590967;208;1;44;3;10;0;0;1;1;2;0;0;2;0;16;0;0;5
124;490000;27680,3634651;22839,1999415;439480,44;3282,65794187;1201,22814053;1;3;85;16;4;0;0;1;6;11;0;0;4;0;12;0;0;15
125;490000;8580,98159649;0;481419,02;110,783943752;502,764833684;1;1;12;114;5;0;0;3;12;7;0;0;57;0;16;0;0;12
126;490000;6184,24614012;0;483815,75;166,227911269;193,294937964;31;1;15;78;1;0;0;3;11;1;0;0;7;0;13;0;0;6
127;490000;3518,69578347;0;486481,3;0,87670333689;152,182095489;242;2;14;37;2;0;0;2;12;3;0;0;279;0;4;0;0;3
