"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"accidents";"frequency";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
4003;40000;590,835785776;16031,993057;23377,17;304,592564594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4004;40000;516,854540879;13267,650336;26215,5;322,910759287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4005;40000;2561,72132892;10335,4144116;27102,86;534,8002199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4006;40000;1272,50718051;6744,07544992;31983,42;264,884037827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4007;40000;1727,1482862;9035,27846606;29237,57;699,580955712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4008;40000;88,6196961709;9007,38241647;30904;816,221926224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4009;40000;1597,47017065;606,574033133;37795,96;421,277292619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4010;40000;5967,54753916;1057,59530302;32974,86;154,532538524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4011;40000;24945,9893221;1017,49257194;14036,52;236,182127207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4012;40000;37510,2703639;425,358883506;2064,37;92,2281230382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4013;40000;12448,9476544;17094,252906;10456,8;112,606010572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4014;40000;84,6976270704;11673,5317369;28241,77;348,538977041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4015;40000;9922,73706388;6006,40655608;24070,86;453,322335362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4016;40000;6204,87812595;5103,23363689;28691,89;427,774378927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4017;40000;37272,8660389;908,022135544;1819,11;107,710871598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4018;40000;209,372584988;9601,49599453;30189,13;389,780651748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4019;40000;4570,6141657;1269,51587402;34159,87;671,706680019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4020;40000;2167,22522493;526,336934484;37306,44;53,9943232148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4021;40000;4694,86878345;2683,63163852;32621,5;403,879412211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4022;40000;10929,6072314;5450,54406634;23619,85;400,012493618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4023;40000;9784,83776297;5265,63105752;24949,53;407,819576259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4024;40000;5894,20464428;8679,96699881;25425,83;273,536811648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4025;40000;410,962822955;9487,3474719;30101,69;200,016045239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4026;40000;10894,0435169;696,484667984;28409,47;16,08336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4027;40000;7051,38783779;9828,50199351;23120,11;454,340117887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4028;40000;34915,1149697;1538,81645247;3546,07;154,062304801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4029;40000;17507,0750337;8776,96894948;13715,96;262,462477145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4030;40000;36029,167843;332,458257022;3638,37;27,0609530786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4031;40000;18298,6603065;4199,31194706;17502,03;459,361728739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4032;40000;13649,3995053;1271,24621697;25079,35;254,447579779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4033;40000;19232,0713763;274,585935985;20493,34;84,7342616392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4034;40000;16646,640566;4516,25283789;18837,11;313,155669398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4035;40000;2874,44672864;1670,91150637;35454,64;654,342756134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4036;40000;1930,25226707;4274,92568031;33794,82;138,229302883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4037;40000;4670,79981673;8190,15773601;27139,04;107,246106252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4038;40000;26501,1912665;1161,85504695;12336,95;106,515867541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4039;40000;1290,3237751;2235,40705898;36474,27;58,0867494089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4040;40000;1731,41826694;3136,95367597;35131,63;449,25860962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4041;40000;6253,47586157;7257,74973394;26488,77;209,517463738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4042;40000;6486,30148249;14314,8172796;19198,88;200,002348842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4043;40000;6082,55775532;5912,38589408;28005,06;200,002348842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4044;40000;20211,793275;5162,13339481;14626,07;106,938394175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4045;40000;0;31143,0493049;8856,95;7,11958318243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4046;40000;0;14347,4884181;25652,51;374,48195247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4047;40000;0;10308,3721674;29691,63;200,002815023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4048;40000;0;8494,58270165;31505,42;834,323799607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4049;40000;0;7351,70251049;32648,3;2132,0800911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4050;40000;0;18786,3459826;21213,65;641,181100056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4051;40000;0;24218,1894465;15781,81;609,641291818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4052;40000;0;143,109101005;39856,89;212,994502846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4053;40000;0;4,0764893976;39995,92;183,051573724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4054;40000;0;4647,72963623;35352,27;605,641240897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4055;40000;0;4960,8010267;35039,2;570,539785007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4056;40000;0;4976,64827182;35023,35;200,009007644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4057;40000;0;13666,4113039;26333,59;434,948486261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4058;40000;0;15272,0324939;24727,97;200,005886639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4059;40000;0;16291,8257696;23708,17;160,971294394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4060;40000;0;15689,5992565;24310,4;305,231622924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4061;40000;0;1041,88129292;38958,12;1664,43234805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4062;40000;0;6659,08089526;33340,92;124,715742991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4063;40000;0;2020,79303155;37979,21;21,0502861221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4064;40000;0;7391,14009924;32608,86;506,879407427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4065;40000;0;6381,93691326;33618,06;466,764242292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4066;40000;0;25,7841432332;39974,22;296,004592813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4067;40000;0;4014,87433998;35985,13;4,32699614029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4068;40000;0;15700,9476946;24299,05;230,476567853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4069;40000;0;11548,0167336;28451,98;440,794525889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4070;40000;0;19491,4093712;20508,59;290,283482324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4071;40000;0;152,445732792;39847,55;1799,90940485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4072;40000;0;11619,9090785;28380,09;380,94681701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4073;40000;0;6347,73376583;33652,27;545,553047793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4074;40000;0;16129,8513984;23870,15;210,42624217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4075;40000;0;24730,0568364;15269,94;200,005704419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4076;40000;0;14780,5055274;25219,49;251,930551815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4077;40000;0;12095,9688168;27904,03;195,510995214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4078;40000;0;22993,8313139;17006,17;70,7945272446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4079;40000;0;7354,05706072;32645,94;606,311611998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4080;40000;0;13211,2319934;26788,77;1365,94671946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4081;40000;0;6618,88534671;33381,11;1073,92394574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4082;40000;0;548,288734014;39451,71;265,052024693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4083;40000;0;8713,04814643;31286,95;75,1668558079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4084;40000;0;6308,06460961;33691,94;41,3711925514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4085;40000;0;2618,15261138;37381,85;9,19843292103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4086;40000;0;12403,6951703;27596,3;387,221381851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4087;40000;0;19585,9737482;20414,03;219,39650226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4088;40000;0;11667,3451701;28332,65;448,247143998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4089;40000;1419,93065319;0;38580,07;16,425196238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4090;40000;4523,85742103;0;35476,14;217,426004655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4091;40000;3249,60484167;0;36750,4;1020,19563556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4092;40000;16350,7691741;0;23649,23;835,934587606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4093;40000;10189,7747446;0;29810,23;895,442818788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4094;40000;3451,844671;0;36548,16;224,098051113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4095;40000;1223,99618575;0;38776;335,445339751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4096;40000;31055,3518815;0;8944,65;211,509888262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4097;40000;2111,46564022;0;37888,53;70,3311766162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4098;40000;34984,423882;0;5015,58;204,699115438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4099;40000;27456,6731769;0;12543,33;59,3934399796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4100;40000;6415,9172063;0;33584,08;107,82575799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4101;40000;1082,29263761;0;38917,71;205,519538368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4102;40000;5,03846709547;0;39994,96;162,398028553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4103;40000;3159,18844353;0;36840,81;370,100658296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4104;40000;3091,91087495;0;36908,09;28,255159362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4105;40000;39501,4768515;0;498,52;32,7749531728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4106;40000;6132,14208048;0;33867,86;43,7438044109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4107;40000;149,034656577;0;39850,97;50,9107707062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4108;40000;1459,14071451;0;38540,86;61,9104342012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4109;40000;4135,81683724;0;35864,18;204,88068694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4110;40000;39160,5183329;0;839,48;10,0804386189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4111;40000;38684,5371556;0;1315,46;64,9982578391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4112;40000;0;0;40000;200,6451069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4113;40000;0;0;40000;155,977590388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4114;40000;0;0;40000;263,50094933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4115;40000;0;0;40000;58,3595486179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4116;40000;0;0;40000;405,820031758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4117;40000;39521,5021015;186,08922142;292,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4118;40000;40000;0,06079220031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4119;40000;31182,0027697;3866,17424853;4951,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4120;40000;31359,114495;4012,14777259;4628,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4121;40000;34880,4125447;2575,36398917;2544,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4122;40000;24308,1790282;1241,48457229;14450,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4123;40000;451,088465502;23976,5282585;15572,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4124;40000;18007,908939;7312,43781293;14679,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4125;40000;17753,3414636;9493,09335017;12753,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4126;40000;23889,6727324;7792,63016875;8317,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4127;40000;5637,42608972;18670,9470528;15691,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4128;40000;2301,10822085;12615,8009384;25083,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4129;40000;1655,96914128;572,061067257;37771,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4130;40000;1857,15441019;481,211603;37661,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4131;40000;862,663193764;142,074045004;38995,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4132;40000;11280,6599997;17225,3251822;11494,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4133;40000;35760,1512289;399,124223693;3840,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4134;40000;35022,9568441;115,95563107;4861,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4135;40000;32968,4755328;293,230774187;6738,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4136;40000;25046,5491822;735,256600893;14218,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4137;40000;10886,3132704;1049,51266968;28064,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4138;40000;30508,8275657;1495,06264849;7996,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4139;40000;10526,8397314;8851,05157495;20622,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4140;40000;10588,100804;11599,5646745;17812,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4141;40000;246,851304827;1697,9601229;38055,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4142;40000;32141,6319045;3143,90630518;4714,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4143;40000;0;4187,1232755;35812,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4144;40000;0;79,6558109919;39920,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4145;40000;0;21607,1141907;18392,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4146;40000;0;1485,5543066;38514,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4147;40000;0;20135,871281;19864,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4148;40000;0;9954,21141731;30045,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4149;40000;0;2107,48433164;37892,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4150;40000;0;667,352994377;39332,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4151;40000;0;127,073679505;39872,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4152;40000;0;917,486850181;39082,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4153;40000;0;25258,5852516;14741,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4154;40000;0;15689,1200722;24310,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4155;40000;0;24135,9652498;15864,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4156;40000;3522,1524251;0;36477,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4157;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4158;40000;5144,99435855;0;34855,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4159;40000;3277,06556096;0;36722,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4160;40000;2527,96066711;0;37472,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4161;40000;15955,7736375;0;24044,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4162;40000;39961,9320714;0;38,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4163;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4164;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4165;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4166;40000;1236,23327602;0;38763,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4167;40000;8319,71349976;0;31680,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4168;40000;39667,0056424;0;332,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4169;40000;39645,0324797;0;354,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4170;40000;38381,1197108;0;1618,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4171;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4172;40000;39997,3558724;0;2,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4173;40000;1580,1098442;0;38419,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4174;40000;1605,076983;0;38394,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4175;40000;19477,5827628;0;20522,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4176;40000;31228,9180283;0;8771,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4177;40000;28340,958203;0;11659,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4178;40000;37592,1852521;0;2407,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4179;40000;45,9333389217;0;39954,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4180;40000;0,2258544747;0;39999,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4181;40000;251,022586897;0;39748,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4182;40000;1741,36927738;0;38258,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4183;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4184;40000;38004,5736613;0;1995,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4185;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4186;40000;39935,7437347;0;64,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4187;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4188;40000;14753,4517205;0;25246,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4189;40000;2637,80611411;0;37362,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4190;40000;3057,03374334;0;36942,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4191;40000;310,886238731;0;39689,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4192;40000;2842,24782235;0;37157,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4193;40000;2372,04455171;0;37627,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4194;40000;19,4511109712;0;39980,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4195;40000;304,149554972;0;39695,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4196;40000;2783,27816202;0;37216,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4197;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4198;40000;33634,8018651;0;6365,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4199;40000;15667,3785003;0;24332,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4200;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4201;40000;39887,9512246;0;112,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4202;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4203;40000;39979,6800092;0;20,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4204;40000;3897,46023947;0;36102,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4205;40000;1467,52570835;0;38532,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4206;40000;2738,60027873;0;37261,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4207;40000;1963,01274357;0;38036,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4208;40000;1789,59547692;0;38210,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4209;40000;1979,6800891;0;38020,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4210;40000;4607,90060029;0;35392,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4211;40000;3243,24826113;0;36756,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4212;40000;27,227083557;0;39972,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4213;40000;2225,07494803;0;37774,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4214;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4215;40000;18584,7399742;0;21415,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4216;40000;39266,0212514;0;733,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4217;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4218;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4219;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4220;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
