"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
483;90000;9304,6644883;8925,86875119;71769,47;2142,90994072;1200,78344017;0;0;25;52;0;0;0;0;1;0;0;0;127;0;1;0;0;0
484;90000;4947,9292077;7720,64244647;77331,43;2545,95347542;1515,30871809;0;0;9;50;0;0;0;0;3;0;0;0;99;0;1;0;0;0
485;90000;2032,19188879;13820,0170278;74147,79;1509,78298768;1096,61680386;0;0;8;48;0;0;0;0;1;0;0;0;34;0;4;0;0;0
486;90000;3888,20186405;4631,98461756;81479,81;897,281614521;578,553235565;0;0;8;47;0;0;0;0;2;0;0;0;83;0;2;0;0;0
487;90000;6939,82315573;2352,37708009;80707,8;397,5116842;194,626729542;0;0;3;37;0;0;0;0;2;0;0;0;18;0;1;0;0;0
488;90000;4645,6533788;4132,6552657;81221,69;704,546265062;315,573354362;0;0;3;81;0;0;0;0;2;0;0;0;100;0;1;0;0;0
489;90000;33355,6803976;30,4238249917;56613,9;144,810848069;142,148707988;0;0;3;46;0;0;0;0;1;0;0;0;60;0;1;0;0;0
490;90000;17386,2755829;4959,62701182;67654,1;885,407259355;228,294405151;0;0;18;36;0;0;0;0;1;0;0;0;145;0;1;0;0;0
491;90000;569,733563307;757,92514029;88672,34;237,219538063;194,675672627;0;0;3;82;0;0;0;0;2;0;0;0;63;0;1;0;0;0
492;90000;3499,56578852;6724,11294097;79776,32;1420,12574203;721,004181782;0;0;9;43;0;0;0;0;1;0;0;0;56;0;1;0;0;0
493;90000;4856,66612904;21031,5380542;64111,8;2249,97554716;139,81991112;0;0;9;47;0;0;0;0;1;0;0;0;25;0;1;0;0;0
494;90000;8137,48177605;13679,325009;68183,19;1776,60693299;346,237885878;0;0;5;37;0;0;0;0;2;0;0;0;119;0;1;0;0;0
495;90000;2139,42043726;18974,2030934;68886,38;2901,743285;481,461729934;0;0;2;28;0;0;0;0;1;0;0;0;98;0;2;0;0;0
496;90000;11001,3086697;11399,4779119;67599,21;1352,28995481;911,148640974;0;0;4;43;0;0;0;0;1;0;0;0;88;0;1;0;0;0
497;90000;17156,6911348;7053,90431382;65789,4;1598,61276459;797,330814115;0;0;7;69;0;0;0;0;2;0;0;0;92;0;1;0;0;0
498;90000;19431,3104012;12764,2169431;57804,47;1474,70203399;893,444185264;0;0;4;49;0;0;0;0;2;0;0;0;73;0;1;0;0;0
499;90000;8562,50822448;22723,3560408;58714,14;2434,43798138;907,383858611;0;0;5;57;0;0;0;0;2;0;0;0;60;0;3;0;0;0
500;90000;6338,50619683;19116,7583371;64544,74;1714,27658483;338,41657614;0;0;4;63;0;0;0;0;2;0;0;0;74;0;1;0;0;0
501;90000;2432,36102498;22058,4778353;65509,16;2638,78918421;603,795974006;0;0;6;13;0;0;0;0;2;0;0;0;4;0;1;0;0;0
502;90000;7804,37272487;13817,5142173;68378,11;1979,63104457;304,91635845;0;0;15;44;0;0;0;0;4;0;0;0;7;0;1;0;0;0
503;90000;8823,53175594;36981,1634313;44195,3;1281,89634941;300,007628275;0;0;6;26;0;0;0;0;2;0;0;0;61;0;1;0;0;0
504;90000;9191,94223862;44564,3110982;36243,75;1653,85879855;335,864724065;0;0;15;53;0;0;0;0;2;0;0;0;41;0;1;0;0;0
505;90000;7130,56113195;34560,673964;48308,76;2349,92724982;548,367189623;0;0;14;68;0;0;0;0;1;0;0;0;48;0;1;0;0;0
506;90000;7241,54824889;30285,9063395;52472,55;1960,97062165;1036,02868369;0;0;24;55;0;0;0;0;3;0;0;0;15;0;2;0;0;0
507;90000;3449,32747945;26685,4877645;59865,18;2028,85005197;1177,72392593;0;0;5;77;0;0;0;0;5;0;0;0;210;0;6;0;0;0
508;90000;24121,5186351;28117,8296666;37760,65;1425,45055872;935,208092667;0;0;3;45;0;0;0;0;1;0;0;0;134;0;1;0;0;0
509;90000;7960,6548907;35610,4515786;46428,89;2379,74970319;982,700916268;0;0;22;23;0;0;0;0;2;0;0;0;96;0;1;0;0;0
510;90000;5488,03995551;42643,7016802;41868,26;1842,74087395;724,960266971;0;0;2;46;0;0;0;0;1;0;0;0;69;0;3;0;0;0
511;90000;8068,21223702;44854,9847226;37076,8;2370,48877031;428,011717448;0;0;14;61;0;0;0;0;2;0;0;0;68;0;1;0;0;0
512;90000;42410,397168;21072,9752873;26516,63;1172,90780817;525,528941227;0;0;9;41;0;0;0;0;2;0;0;0;54;0;1;0;0;0
513;90000;4180,18579741;19599,4385955;66220,38;2168,60192764;494,11926196;0;0;10;62;0;0;0;0;2;0;0;0;48;0;1;0;0;0
514;90000;4387,66123157;12524,1567936;73088,18;1539,94507805;1639,9587586;0;0;3;55;0;0;0;0;1;0;0;0;92;0;1;0;0;0
515;90000;15755,2743774;1375,57662513;72869,15;423,538524668;438,160203849;0;0;3;49;0;0;0;0;1;0;0;0;67;0;1;0;0;0
516;90000;3830,57388465;16535,2747578;69634,15;2189,31865731;839,798335952;0;0;14;56;0;0;0;0;3;0;0;0;37;0;1;0;0;0
517;90000;1677,67683886;19276,7044526;69045,62;2188,85752961;1121,59009973;0;0;12;36;0;0;0;0;2;0;0;0;36;0;3;0;0;0
518;90000;5418,18785054;2722,75972872;81859,05;323,323212968;450,706231309;0;0;9;5;0;0;0;0;2;0;0;0;81;0;2;0;0;0
519;90000;30097,4888759;35,1200719986;59867,39;275,840979338;258,850683917;0;0;4;41;0;0;0;0;3;0;0;0;87;0;1;0;0;0
520;90000;13025,6100542;11828,1054947;65146,28;1570,90443477;261,799741023;0;0;2;3;0;0;0;0;3;0;0;0;37;0;1;0;0;0
521;90000;4931,80514636;21464,0913498;63604,1;1819,94160011;104,63267225;0;0;14;12;0;0;0;0;2;0;0;0;63;0;3;0;0;0
522;90000;4490,01713985;17301,6711369;68208,31;2291,88947758;293,287911783;0;0;11;3;0;0;0;0;2;0;0;0;45;0;1;0;0;0
523;90000;4224,97795605;14943,9716047;70831,05;2601,95476915;374,134560433;0;0;3;3;0;0;0;0;2;0;0;0;91;0;2;0;0;0
524;90000;7599,95430101;14141,4789787;68258,57;2162,44104353;530,518693183;0;0;5;27;0;0;0;0;2;0;0;0;75;0;0;0;0;0
525;90000;3962,44544694;11431,1027166;74606,45;2151,76369751;1348,17225656;0;0;4;40;0;0;0;0;1;0;0;0;48;0;0;0;0;0
526;90000;1314,07452327;27726,7290342;60959,2;2326,89645649;630,143089396;0;0;2;79;0;0;0;0;1;0;0;0;91;0;0;0;0;0
527;90000;8960,01175992;16473,9462286;64566,04;2367,18661825;788,824004678;0;0;2;17;0;0;0;0;1;0;0;0;58;0;0;0;0;0
528;90000;7486,29679453;14031,3048736;68482,4;2063,45331173;102,567064675;0;0;4;3;0;0;0;0;2;0;0;0;60;0;0;0;0;0
529;90000;12694,4142298;9468,380843;67837,2;1668,49871966;1241,58161598;0;0;2;34;0;0;0;0;5;0;0;0;114;0;0;0;0;0
530;90000;14343,9542363;8559,7888023;67096,26;2249,31746703;776,489285863;0;0;2;37;0;0;0;0;1;0;0;0;41;0;0;0;0;0
531;90000;15628,63416;5894,98024463;68476,39;1883,2670003;909,445549051;0;0;4;14;0;0;0;0;2;0;0;0;46;0;0;0;0;0
532;90000;9221,78472406;19025,808639;61752,41;1729,69013477;600,063318641;0;0;6;6;0;0;0;0;1;0;0;0;101;0;0;0;0;0
533;90000;7918,71516726;13094,7726566;68986,51;2356,23409569;1185,7265863;0;0;3;4;0;0;0;0;1;0;0;0;71;0;0;0;0;0
534;90000;14155,1018459;11755,0399752;64089,86;1112,10000367;600,031565164;0;0;4;6;0;0;0;0;2;0;0;0;16;0;0;0;0;0
535;90000;13260,7688147;14719,4792693;62019,75;1296,99651478;957,745009398;0;0;3;34;0;0;0;0;2;0;0;0;13;0;0;0;0;0
536;90000;6963,03058913;16546,3564909;66490,61;2330,87239952;1202,39436213;0;0;2;13;0;0;0;0;2;0;0;0;3;0;0;0;0;0
537;90000;20079,9885598;32111,8799731;37808,13;1792,41154206;736,454265246;0;0;7;11;0;0;0;0;2;0;0;0;13;0;0;0;0;0
538;90000;4847,71406049;49293,2235146;35859,06;2064,85679771;972,697103255;0;0;8;3;0;0;0;0;1;0;0;0;49;0;0;0;0;0
539;90000;3013,74775796;49800,5697149;37185,68;2242,73983979;923,433995137;0;0;2;9;0;0;0;0;2;0;0;0;34;0;0;0;0;0
540;90000;4117,07856962;42060,0858895;43822,84;1848,57567416;324,751198043;0;0;2;35;0;0;0;0;2;0;0;0;32;0;0;0;0;0
541;90000;2041,53089954;38862,1394869;49096,33;2141,2702504;800,563800656;0;0;15;58;0;0;0;0;1;0;0;0;18;0;0;0;0;0
542;90000;9900,93533696;24182,441791;55916,62;1299,60778939;388,446972289;0;0;2;83;0;0;0;0;2;0;0;0;41;0;0;0;0;0
543;90000;11545,5184295;22979,1177591;55475,36;1456,69740439;628,208394637;0;0;5;4;0;0;0;0;2;0;0;0;86;0;0;0;0;0
544;90000;8528,88601358;24126,8248406;57344,29;1828,19295469;1000,57712941;0;0;5;10;0;0;0;0;2;0;0;0;80;0;0;0;0;0
545;90000;5895,9498721;44478,651603;39625,4;2299,77273528;1263,58423733;0;0;2;13;0;0;0;0;2;0;0;0;54;0;0;0;0;0
546;90000;6959,69597262;44499,0281001;38541,28;2267,04662328;568,009959077;0;0;15;22;0;0;0;0;1;0;0;0;69;0;0;0;0;0
547;90000;25976,7080057;26429,579808;37593,71;1408,36788013;35,659212293;0;0;5;3;0;0;0;0;2;0;0;0;69;0;0;0;0;0
548;90000;13545,2586194;25736,8398274;50717,9;1741,06640899;299,970079175;0;0;3;12;0;0;0;0;1;0;0;0;72;0;0;0;0;0
549;90000;6903,01167839;31736,0046466;51360,98;2158,80311611;1023,36568713;0;0;2;50;0;0;0;0;3;0;0;0;67;0;0;0;0;0
550;90000;2668,59586724;24051,7359241;63279,67;2477,05483502;563,293750256;0;0;5;51;0;0;0;0;2;0;0;0;114;0;0;0;0;0
551;90000;14858,5288647;12926,1498595;62215,32;919,806191527;775,154090304;0;0;2;3;0;0;0;0;1;0;0;0;59;0;0;0;0;0
552;90000;5712,50382242;24227,2377891;60060,26;1607,57196241;853,380355046;0;0;6;17;0;0;0;0;2;0;0;0;142;0;0;0;0;0
553;90000;1708,65990982;32987,3140859;55304,03;2156,91547698;993,5411736;0;0;3;60;0;0;0;0;3;0;0;0;78;0;0;0;0;0
554;90000;1680,07577168;25477,1749213;62842,75;2384,36697433;368,80993005;0;0;9;26;0;0;0;0;2;0;0;0;75;0;0;0;0;0
555;90000;3947,83128524;7923,61617853;78128,55;1407,51262567;548,007478401;0;0;4;47;0;0;0;0;1;0;0;0;120;0;0;0;0;0
556;90000;2206,34034746;6094,44168362;81699,22;384,271499835;61,1259385558;0;0;11;15;0;0;0;0;1;0;0;0;82;0;0;0;0;0
557;90000;27769,5219643;20084,1729768;42146,31;937,324906096;399,185783582;0;0;2;7;0;0;0;0;2;0;0;0;94;0;0;0;0;0
558;90000;16119,6895778;20298,2406201;53582,07;2025,59337369;857,869645173;0;0;6;70;0;0;0;0;3;0;0;0;73;0;0;0;0;0
559;90000;18379,7598555;21670,6947944;49949,55;1781,51348197;427,714435598;0;0;4;20;0;0;0;0;2;0;0;0;78;0;0;0;0;0
560;90000;1050,32662289;7797,4144702;81152,26;1398,47963275;485,769019753;0;0;14;3;0;0;0;0;2;0;0;0;85;0;0;0;0;0
561;90000;10840,2248502;1968,47327628;77191,3;495,844786986;561,690672247;0;0;2;3;0;0;0;0;3;0;0;0;43;0;0;0;0;0
562;90000;6820,28928857;3785,48721596;79394,22;2002,1657389;1243,07556179;0;0;3;4;0;0;0;0;1;0;0;0;50;0;0;0;0;0
563;90000;6385,50512173;14029,8057897;69584,69;2391,19307327;112,776235975;0;0;6;5;0;0;0;0;2;0;0;0;26;0;0;0;0;0
564;90000;7012,29062276;15799,0763042;67188,63;1973,47680417;225,941857345;0;0;4;9;0;0;0;0;2;0;0;0;187;0;0;0;0;0
565;90000;2263,89887476;20330,8614333;67405,24;2100,12478181;223,922220367;0;0;3;51;0;0;0;0;1;0;0;0;143;0;0;0;0;0
566;90000;6406,76982074;14069,6951986;69523,53;1853,61776445;210,620517354;0;0;2;3;0;0;0;0;2;0;0;0;73;0;0;0;0;0
567;90000;2672,45280223;15389,2961359;71938,25;2101,74395643;1091,84363762;0;0;3;9;0;0;0;0;2;0;0;0;89;0;0;0;0;0
568;90000;8965,20876869;9133,82897402;71900,96;1415,6467948;580,720676959;0;0;3;16;0;0;0;0;4;0;0;0;87;0;0;0;0;0
569;90000;282,626318575;12846,1574283;76871,22;2803,55990182;315,718321164;0;0;18;6;0;0;0;0;2;0;0;0;145;0;0;0;0;0
570;90000;7187,83863417;9697,63834385;73114,52;1768,36131396;367,148254844;0;0;2;19;0;0;0;0;2;0;0;0;80;0;0;0;0;0
571;90000;1918,68834616;26911,9073784;61169,4;1977,87724249;659,595530343;0;0;4;13;0;0;0;0;2;0;0;0;167;0;0;0;0;0
572;90000;34803,5356723;22146,0402353;33050,42;959,230389309;743,756378134;0;0;2;3;0;0;0;0;2;0;0;0;49;0;0;0;0;0
573;90000;2484,38190937;38035,0391576;49480,58;2170,17737542;394,838631792;0;0;3;6;0;0;0;0;4;0;0;0;108;0;0;0;0;0
574;90000;9247,69797893;34930,1322045;45822,17;2160,62792947;1224,93020254;0;0;13;15;0;0;0;0;1;0;0;0;86;0;0;0;0;0
575;90000;12811,44985;9079,98815178;68108,56;1056,59798296;316,494683396;0;0;2;8;0;0;0;0;1;0;0;0;63;0;0;0;0;0
576;90000;7192,94500134;17847,5370093;64959,52;1454,88502499;720,491397264;0;0;4;3;0;0;0;0;2;0;0;0;44;0;0;0;0;0
577;90000;5120,22920516;42999,5538131;41880,22;1782,43457865;786,236349112;0;0;3;58;0;0;0;0;4;0;0;0;88;0;0;0;0;0
578;90000;6747,49394798;42404,6691472;40847,84;2460,41089674;859,473943429;0;0;4;50;0;0;0;0;2;0;0;0;77;0;0;0;0;0
579;90000;2652,90755321;42038,4277216;45308,66;1720,6728466;501,472736299;0;0;10;52;0;0;0;0;2;0;0;0;54;0;0;0;0;0
580;90000;1961,95441475;46254,1111709;41783,93;1897,55258869;806,016919932;0;0;9;62;0;0;0;0;1;0;0;0;101;0;0;0;0;0
581;90000;364,856020243;52583,0511227;37052,09;2472,14604499;805,663248327;0;0;5;34;0;0;0;0;1;0;0;0;61;0;0;0;0;0
582;90000;30288,601425;20767,4048745;38943,99;1530,14905213;760,273963407;0;0;4;28;0;0;0;0;2;0;0;0;98;0;0;0;0;0
583;90000;5657,11433525;43326,7731028;41016,11;2065,54912229;232,219129678;0;0;2;65;0;0;0;0;2;0;0;0;82;0;0;0;0;0
584;90000;4251,77170578;47058,0443181;38690,18;2088,86797518;1233,0875578;0;0;5;46;0;0;0;0;2;0;0;0;22;0;0;0;0;0
585;90000;1273,33876309;40179,2989947;48547,36;2046,04592729;837,835992282;0;0;15;85;0;0;0;0;2;0;0;0;36;0;0;0;0;0
586;90000;759,97231531;16903,6388623;72336,39;1193,60403624;229,767547534;0;0;7;42;0;0;0;0;1;0;0;0;32;0;0;0;0;0
587;90000;6973,60581768;12310,3367947;70716,06;1316,77565979;351,780475934;0;0;6;22;0;0;0;0;2;0;0;0;66;0;0;0;0;0
588;90000;3418,23333612;22955,5589373;63626,21;611,542496392;83,4415747985;0;0;2;93;0;0;0;0;2;0;0;0;119;0;0;0;0;0
589;90000;7218,614898;815,588569462;81965,8;1383,99210747;193,413373456;0;0;9;23;0;0;0;0;0;0;0;0;111;0;0;0;0;0
590;90000;13711,8669139;85,6495284985;76202,48;529,862952236;629,394036343;0;0;5;44;0;0;0;0;0;0;0;0;285;0;0;0;0;0
591;90000;13516,1466221;283,397491495;76200,46;642,567575154;384,999440813;0;0;9;48;0;0;0;0;0;0;0;0;78;0;0;0;0;0
592;90000;24991,4380482;18413,0447998;46595,52;1102,13070233;536,274033302;0;0;6;9;0;0;0;0;0;0;0;0;92;0;0;0;0;0
593;90000;9621,64682303;27590,4215523;52787,93;1967,81105813;955,472037002;0;0;3;6;0;0;0;0;0;0;0;0;60;0;0;0;0;0
594;90000;8320,01959907;20839,2645138;60840,72;1626,14074872;27,8095376922;0;0;3;43;0;0;0;0;0;0;0;0;67;0;0;0;0;0
595;90000;18138,6618998;2077,3489746;69783,99;785,397032129;109,098148199;0;0;3;51;0;0;0;0;0;0;0;0;86;0;0;0;0;0
596;90000;0;59,0587199806;89940,94;262,661756133;335,396363198;0;0;0;45;0;0;0;0;0;0;0;0;72;0;0;0;0;0
597;90000;0;4902,33999988;85097,66;853,611044249;274,625065741;0;0;0;37;0;0;0;0;0;0;0;0;51;0;0;0;0;0
598;90000;0;13410,4076823;76589,59;1813,01577731;363,792690799;0;0;0;43;0;0;0;0;0;0;0;0;39;0;0;0;0;0
599;90000;0;16869,5642933;73130,44;1887,82312221;887,859583849;0;0;0;47;0;0;0;0;0;0;0;0;102;0;0;0;0;0
600;90000;0;18176,4282039;71823,57;1335,09549276;262,039689166;0;0;0;53;0;0;0;0;0;0;0;0;25;0;0;0;0;0
601;90000;0;4089,33129323;85910,67;206,771485087;208,63428967;0;0;0;67;0;0;0;0;0;0;0;0;3;0;0;0;0;0
602;90000;0;1025,48856742;88974,51;2666,95743644;300,500273544;0;0;0;27;0;0;0;0;0;0;0;0;55;0;0;0;0;0
603;90000;0;13494,8635234;76505,14;1781,88656113;823,13099131;0;0;0;19;0;0;0;0;0;0;0;0;16;0;0;0;0;0
604;90000;0;22203,2482386;67796,75;1829,59170499;784,693219736;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
605;90000;0;25464,9256626;64535,07;1669,68365055;946,671461528;0;0;0;19;0;0;0;0;0;0;0;0;41;0;0;0;0;0
606;90000;0;39826,1225423;50173,88;774,404146973;757,838866259;0;0;0;7;0;0;0;0;0;0;0;0;99;0;0;0;0;0
607;90000;0;31649,0546335;58350,95;3045,9510626;1202,48896333;0;0;0;12;0;0;0;0;0;0;0;0;30;0;0;0;0;0
608;90000;0;25644,9660281;64355,03;2370,62334669;1021,31630971;0;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0
609;90000;0;38059,9229208;51940,08;2013,37230496;649,03380818;0;0;0;43;0;0;0;0;0;0;0;0;27;0;0;0;0;0
610;90000;0;36433,6482253;53566,35;2122,08803217;1215,24351852;0;0;0;34;0;0;0;0;0;0;0;0;9;0;0;0;0;0
611;90000;0;23676,143822;66323,86;2651,82928343;319,973501322;0;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
612;90000;0;20391,3648073;69608,64;1473,49528169;485,272577801;0;0;0;21;0;0;0;0;0;0;0;0;3;0;0;0;0;0
613;90000;0;44672,0878521;45327,91;1935,56232656;1001,50461024;0;0;0;32;0;0;0;0;0;0;0;0;4;0;0;0;0;0
614;90000;0;46873,7310376;43126,27;2391,38201676;487,265701887;0;0;0;37;0;0;0;0;0;0;0;0;2;0;0;0;0;0
615;90000;0;35731,0918317;54268,91;2016,62057038;703,390694554;0;0;0;30;0;0;0;0;0;0;0;0;12;0;0;0;0;0
616;90000;0;35408,6547352;54591,35;1920,75982496;362,092524501;0;0;0;23;0;0;0;0;0;0;0;0;23;0;0;0;0;0
617;90000;0;43759,3018938;46240,7;1889,5501809;576,40561848;0;0;0;3;0;0;0;0;0;0;0;0;50;0;0;0;0;0
618;90000;0;282,105616411;89717,89;2560,75619741;245,918247303;0;0;0;35;0;0;0;0;0;0;0;0;68;0;0;0;0;0
619;90000;0;25097,3151606;64902,68;2943,52985014;949,714328896;0;0;0;36;0;0;0;0;0;0;0;0;16;0;0;0;0;0
620;90000;0;8959,43572183;81040,56;2635,72741309;613,954965567;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
621;90000;0;49477,6062205;40522,39;2225,76760942;296,140636204;0;0;0;31;0;0;0;0;0;0;0;0;26;0;0;0;0;0
622;90000;0;39563,2442157;50436,76;1721,97886797;429,477290941;0;0;0;62;0;0;0;0;0;0;0;0;11;0;0;0;0;0
623;90000;0;42390,4700761;47609,53;2160,73196815;600,978266004;0;0;0;63;0;0;0;0;0;0;0;0;6;0;0;0;0;0
624;90000;0;43162,8043541;46837,2;2164,84623341;884,286405068;0;0;0;12;0;0;0;0;0;0;0;0;24;0;0;0;0;0
625;90000;0;48198,4536558;41801,55;1984,51160413;1149,80607413;0;0;0;13;0;0;0;0;0;0;0;0;54;0;0;0;0;0
626;90000;0;34926,7502708;55073,25;2667,49730354;1998,64638194;0;0;0;43;0;0;0;0;0;0;0;0;66;0;0;0;0;0
627;90000;0;49077,6021172;40922,4;2338,16775452;621,175709471;0;0;0;36;0;0;0;0;0;0;0;0;17;0;0;0;0;0
628;90000;0;26660,8350443;63339,16;1698,30846171;760,603981081;0;0;0;39;0;0;0;0;0;0;0;0;6;0;0;0;0;0
629;90000;0;18889,2722444;71110,73;2760,67660902;127,622887912;0;0;0;69;0;0;0;0;0;0;0;0;7;0;0;0;0;0
630;90000;0;22964,6809844;67035,32;2149,77787766;600,044078923;0;0;0;55;0;0;0;0;0;0;0;0;48;0;0;0;0;0
631;90000;0;16830,4638002;73169,54;1898,51855788;558,470291692;0;0;0;54;0;0;0;0;0;0;0;0;25;0;0;0;0;0
632;90000;0;18765,5837719;71234,42;1973,778406;186,385728276;0;0;0;52;0;0;0;0;0;0;0;0;15;0;0;0;0;0
633;90000;0;44909,5950967;45090,4;1540,33661029;445,756702634;0;0;0;72;0;0;0;0;0;0;0;0;56;0;0;0;0;0
634;90000;0;33285,4262652;56714,57;1898,34490758;500,214567875;0;0;0;45;0;0;0;0;0;0;0;0;16;0;0;0;0;0
635;90000;0;33030,4119354;56969,59;2375,59727145;812,688376198;0;0;0;50;0;0;0;0;0;0;0;0;3;0;0;0;0;0
636;90000;0;47846,0619946;42153,94;2202,92482502;639,987108211;0;0;0;6;0;0;0;0;0;0;0;0;43;0;0;0;0;0
637;90000;0;23428,803552;66571,2;2505,99515655;909,189977755;0;0;0;52;0;0;0;0;0;0;0;0;35;0;0;0;0;0
638;90000;0;36298,7581018;53701,24;2449,5416507;618,167400793;0;0;0;9;0;0;0;0;0;0;0;0;4;0;0;0;0;0
639;90000;0;6339,22003008;83660,78;888,390952874;350,373425671;0;0;0;6;0;0;0;0;0;0;0;0;54;0;0;0;0;0
640;90000;0;57188,314091;32811,69;2178,27991381;761,421144006;0;0;0;3;0;0;0;0;0;0;0;0;109;0;0;0;0;0
641;90000;0;62636,1829508;27363,82;1723,79337804;786,895317588;0;0;0;54;0;0;0;0;0;0;0;0;17;0;0;0;0;0
642;90000;0;52853,7884219;37146,21;2258,45346624;310,638769038;0;0;0;18;0;0;0;0;0;0;0;0;11;0;0;0;0;0
643;90000;0;16030,5167166;73969,48;2271,14650705;328,910836843;0;0;0;13;0;0;0;0;0;0;0;0;9;0;0;0;0;0
644;90000;0;19355,5798982;70644,42;2489,62751202;857,336698998;0;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
645;90000;0;17798,1961521;72201,8;2667,14790354;1164,936316;0;0;0;31;0;0;0;0;0;0;0;0;60;0;0;0;0;0
646;90000;0;20591,8937152;69408,11;2009,28415878;627,181587698;0;0;0;48;0;0;0;0;0;0;0;0;36;0;0;0;0;0
647;90000;0;17827,7057151;72172,29;1447,46002075;300,043233453;0;0;0;40;0;0;0;0;0;0;0;0;50;0;0;0;0;0
648;90000;0;53625,8612473;36374,14;1948,11214537;50,1894848258;0;0;0;6;0;0;0;0;0;0;0;0;42;0;0;0;0;0
649;90000;0;56396,94951;33603,05;2083,99405206;708,849438448;0;0;0;42;0;0;0;0;0;0;0;0;4;0;0;0;0;0
650;90000;0;54705,6152369;35294,38;2250,73562302;869,700066619;0;0;0;27;0;0;0;0;0;0;0;0;4;0;0;0;0;0
651;90000;0;58287,323017;31712,68;2412,28476982;1037,94286095;0;0;0;45;0;0;0;0;0;0;0;0;5;0;0;0;0;0
652;90000;0;30556,0379871;59443,96;2174,33771989;17,607737706;0;0;0;56;0;0;0;0;0;0;0;0;12;0;0;0;0;0
653;90000;0;26904,7708326;63095,23;2033,78281036;24,2987772493;0;0;0;80;0;0;0;0;0;0;0;0;128;0;0;0;0;0
654;90000;0;41623,3075024;48376,69;2136,93785464;631,952995498;0;0;0;45;0;0;0;0;0;0;0;0;50;0;0;0;0;0
655;90000;0;44140,3357149;45859,66;1955,69319987;654,203707919;0;0;0;55;0;0;0;0;0;0;0;0;88;0;0;0;0;0
656;90000;1986,11039956;0;88013,89;29,0856709592;488,18251907;0;0;0;45;0;0;0;0;0;0;0;0;14;0;0;0;0;0
657;90000;9845,70479785;0;80154,3;317,440235592;671,150199135;0;0;0;28;0;0;0;0;0;0;0;0;9;0;0;0;0;0
658;90000;2903,85926026;0;87096,14;55,9415196382;204,785997438;0;0;0;41;0;0;0;0;0;0;0;0;10;0;0;0;0;0
659;90000;37536,5779981;0;52463,42;309,246524913;72,6032286779;0;0;0;51;0;0;0;0;0;0;0;0;105;0;0;0;0;0
660;90000;19525,1888009;0;70474,81;302,50056144;62,5496243537;0;0;0;52;0;0;0;0;0;0;0;0;16;0;0;0;0;0
661;90000;661,109004717;0;89338,89;45,5874265208;27,2784718988;0;0;0;27;0;0;0;0;0;0;0;0;16;0;0;0;0;0
662;90000;52323,2180263;0;37676,78;32,6197891403;27,548630516;0;0;0;62;0;0;0;0;0;0;0;0;14;0;0;0;0;0
663;90000;20043,5707703;0;69956,43;619,540808097;351,955436832;0;0;0;41;0;0;0;0;0;0;0;0;7;0;0;0;0;0
664;90000;4690,8329207;0;85309,17;399,589275477;234,334671217;0;0;0;15;0;0;0;0;0;0;0;0;17;0;0;0;0;0
665;90000;2219,80738888;0;87780,19;545,067952084;620,631303375;0;0;0;14;0;0;0;0;0;0;0;0;16;0;0;0;0;0
666;90000;23122,8095121;0;66877,19;363,031655029;366,461557732;0;0;0;7;0;0;0;0;0;0;0;0;25;0;0;0;0;0
667;90000;1496,67200714;0;88503,33;596,617102421;119,739401561;0;0;0;18;0;0;0;0;0;0;0;0;61;0;0;0;0;0
668;90000;1225,09405922;0;88774,91;167,579249952;167,101615833;0;0;0;16;0;0;0;0;0;0;0;0;7;0;0;0;0;0
669;90000;36882,4784137;0;53117,52;66,4904413925;93,6204349394;0;0;0;13;0;0;0;0;0;0;0;0;2;0;0;0;0;0
670;90000;20,491668083;0;89979,51;571,714465928;16,7554065844;0;0;0;4;0;0;0;0;0;0;0;0;12;0;0;0;0;0
671;90000;0;0;90000;40,9446255529;40,6702292786;0;0;0;89;0;0;0;0;0;0;0;0;9;0;0;0;0;0
672;90000;0;0;90000;25,7277667129;21,9363538279;0;0;0;38;0;0;0;0;0;0;0;0;2;0;0;0;0;0
673;90000;2438,21154121;493,609145134;87068,18;0;21,5567710873;0;0;0;20;0;0;0;0;0;0;0;0;21;0;0;0;0;0
674;90000;10509,0700083;34495,4603404;44995,47;0;595,733795997;0;0;0;15;0;0;0;0;0;0;0;0;29;0;0;0;0;0
675;90000;578,999213507;0;89421;0;172,946287683;0;0;0;47;0;0;0;0;0;0;0;0;14;0;0;0;0;0
