"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"MEANSPEEDA";"MEANSPEEDB";"MEANlanes";"SUMMOTweek";"MEANMOTwee";"SUMMOTwerk";"MEANMOTwer";"SUMLVweek";"MEANLVweek";"SUMLVwerk";"MEANLVwerk";"accidents";"AlcoRet";"BasScho";"BicCross";"BikBarr";"BRcross";"BTStops";"ChilDay";"HighUni";"HosHot";"MotJun";"OSMcross";"PrioRigh";"Schools";"SecScho";"SpecScho";"TraffLi"
38;121375,29;10820,5030038;68344,9248684;42209,86;2636,02529001;263,15755807;16,2184613301154;14,3107691544755;1;63725,60397;4901,96953615385;71563,28117;5504,86778230769;60873,36019;4682,56616846154;67936,06188;5225,85091384615;1;1;1;7;1;65;4;1;4;7;2;1;8;2;1;1;4
39;84538,46;4055,85838249;47534,5984796;32948;2494,31472244;950,429052549;13,8740001042667;15,2633333206106;1;31276,80566;2085,12037733333;35141,56593;2342,771062;29952,62337;1996,841558;33459,00518;2230,60034533333;1;4;3;15;1;63;2;1;1;2;1;1;3;6;1;1;1
40;227546,08;5325,25832999;116491,408202;105729,41;5218,5893098;1802,85394897;14,6631252765735;17,4012501537781;1;59661,80453;3728,862783125;66925,56801;4182,848000625;56432,51163;3527,031976875;63579,90505;3973,744065625;1;7;4;6;1;106;3;1;1;3;1;1;1;2;2;1;4
41;123948,28;16863,2463411;53945,7098922;53139,32;2760,85307537;430,886889052;23,1328574589197;17,6221426555;2;67268,02341;4804,858815;75508,08371;5393,43455071429;64278,6614;4591,33295714286;71702,2588;5121,58991428572;3;1;1;15;1;68;2;2;2;1;2;3;1;1;1;0;2
42;127531,7;3625,85114653;68977,479142;54928,37;2113,15229544;979,314412667;15,5036366202727;13,6063637300091;1;23958,77861;2178,07078272727;26905,84543;2445,98594818182;22925,95111;2084,17737363636;25590,60674;2326,41879454545;1;1;1;2;1;35;1;2;3;4;1;2;1;14;1;0;7
43;156490,29;9675,15553275;83013,3419033;63801,79;3771,03393929;1148,89250027;22,6868749857063;17,1175000965594;2;81059,64839;5066,228024375;91059,87646;5691,24227875;77605,40111;4850,337569375;86665,56125;5416,597578125;1;2;1;16;1;84;2;2;1;2;1;4;3;2;2;0;3
44;167091,49;29009,389578;73358,2371958;64723,86;3281,68596955;96,597125893;18,7899999618417;19,7266666889044;1;60403,58112;5033,63176;67816,78364;5651,39863666667;57711,71427;4809,3095225;64393,31559;5366,1096325;1;1;2;18;1;80;2;1;1;1;1;2;1;1;1;0;1
45;121457,35;3897,79958068;57796,6169044;59762,93;3249,22930744;260,607348374;8,2600002289;7,23000001905;1;2676,82547;1338,412735;3013,24851;1506,624255;2569,97331;1284,986655;2878,23024;1439,11512;2;1;1;12;1;92;19;1;2;4;2;1;2;4;1;0;5
46;102291,31;4355,98182122;53201,0900439;44734,24;2288,44375615;377,140080204;14,70285729;8,96999999455714;1;7022,40877;1003,20125285714;7905,09612;1129,29944571429;6742,09182;963,155974285714;7549,19869;1078,45695571429;2;1;1;13;4;55;2;3;4;1;2;1;1;3;1;0;2
47;89399,11;5157,24804412;38036,6170996;46205,24;1741,19979622;937,672492242;19,60000038145;36,7200012207;3;14193,4893;7096,74465;15930,55345;7965,276725;13558,00529;6779,002645;15123,26833;7561,634165;1;1;1;6;26;28;4;1;1;3;2;2;1;1;3;0;1
48;80444,56;20266,5600224;34901,9347576;25276,07;2816,05697248;589,72364332;14,0128570284214;14,8814285482704;2;100477,11664;7176,93690285714;112798,35943;8057,02567357143;96109,07235;6864,93373928571;107236,11436;7659,72245428571;1;1;3;4;13;106;2;1;1;1;0;7;1;4;1;0;1
49;92536,96;4061,38319906;55047,1181564;33428,46;3225,79284181;429,778203562;11,2190910686182;15,4254548332909;1;28567,29371;2597,02670090909;32138,254;2921,65945454545;27407,91097;2491,62827;30671,01786;2788,27435090909;1;1;2;5;16;118;3;4;0;1;0;8;1;2;1;0;1
50;78542,28;9740,13594575;40577,1632402;28224,98;3187,18970334;346,840000631;5,88333331214293;12,2216668658923;1;18021,25403;1001,18077944444;20244,82994;1124,71277444444;17254,42992;958,57944;19269,45178;1070,52509888889;1;1;1;4;4;115;1;1;0;2;0;4;2;1;1;0;5
51;54316,07;3763,33718994;29819,8392413;20732,89;2399,91553792;280,163099672;7,74461555480279;14,2176925952692;1;29674,6745;2282,66726923077;33400,40068;2569,26159076923;28490,13577;2191,54890538462;31903,83213;2454,14093307692;1;2;2;3;7;119;1;2;0;7;0;20;0;1;1;0;3
52;101399,34;15722,1689598;52081,4483629;33595,72;2812,44450519;1128,7440576;6,82333342234;10,0693335851;1;5862,36824;390,824549333333;6484,96687;432,331124666667;4766,32042;317,754694666667;6235,46791;415,697860666667;2;1;1;4;1;93;1;1;0;1;0;1;0;1;1;0;1
53;260398,4;118280,644309;45807,0801333;96310,68;1808,99206357;1053,869789;23,3041666348725;16,3175001144376;3;86812,40254;7234,36687833333;97512,11052;8126,00921;82782,7959;6898,566325;92381,80651;7698,48387583333;1;1;2;5;1;26;2;2;0;1;0;6;0;1;1;0;3
54;62933,5;7222,70095638;25904,2945869;29806,5;2213,27275428;1459,70832831;16,9512498974813;11,5118747949581;1;84075,1879;5254,69924375;94379,04288;5898,69018;80412,84899;5025,803061875;89714,78793;5607,174245625;1;2;1;4;1;82;2;4;0;2;0;3;0;4;1;0;1
55;56779,41;5964,6351804;24492,730674;26322,04;2082,47583375;1654,92282534;13,7126314765509;16,6236841804007;1;38690,61974;2036,34840736842;43446,29979;2286,64735736842;37020,26349;1948,43492052632;41318,38357;2174,65176684211;1;1;2;3;4;61;1;1;0;2;0;3;0;1;1;0;1
56;67141,97;6882,46907376;29442,6650793;30816,84;2541,87754881;1061,71692667;12,3882353165578;12,88382339478;1;95622,3529;2812,42214411765;107310,04359;3156,17775264706;90453,51102;2660,39738294118;102262,14833;3007,710245;1;1;1;3;4;72;1;2;0;2;0;4;0;2;2;0;2
57;74063,21;87,0645280396;40865,1028148;33111,04;3373,43893111;1473,22319517;10,6542858396258;12,4647617794225;1;57144,39733;2721,16177761905;64164,46998;3055,45095142857;54447,54857;2592,74040809524;61093,40503;2909,20976333333;1;3;1;3;1;111;3;1;0;1;0;6;0;4;1;0;2
58;60380,92;7441,74974788;32646,3629965;20292,81;1992,97120648;939,243751814;14,5600002288859;8,31666673024666;1;41242,75931;2749,51728733333;46278,8005;3085,25336666667;39336,7774;2622,45182666667;43989,33713;2932,62247533333;2;3;1;5;8;53;2;3;0;13;0;2;0;2;1;0;1
59;45499;4912,24721489;23520,1280905;17066,62;1890,56239688;322,028274399;15,5875002145669;7,94375014305;1;14110,88757;1763,86094625;15790,75997;1973,84499625;13122,59717;1640,32464625;15024,52079;1878,06509875;1;1;1;22;4;80;3;3;0;1;0;2;0;1;1;0;1
60;123333,71;24884,9595361;69201,1452923;29247,61;2941,95504183;327,885072617;10,9057143756295;8,56904765537316;1;26461,83392;1260,08732952381;29731,76389;1415,79828047619;24981,52233;1189,59630142857;28415,80078;1353,13337047619;1;1;2;17;3;57;1;1;0;1;0;3;0;1;1;0;2
61;173469,47;34206,076199;92751,2619909;46512,13;4190,34207013;1147,03875444;11,142105290766;17,5400001124411;1;83785,1262;2204,87174210526;94082,50882;2475,85549526316;79685,06232;2096,97532421053;89634,30296;2358,79744631579;1;1;1;12;4;104;1;1;0;1;0;3;0;3;4;0;2
62;203129,97;38985,3547687;116369,454116;47775,16;4765,51485161;504,20747145;13,7043241810175;16,6335135279543;1;137018,00775;3703,18939864865;153948,48932;4160,76998162162;130970,26552;3539,73690594595;146650,04585;3963,5147527027;1;1;4;16;3;104;1;1;0;1;0;2;0;2;1;0;3
63;69064,03;14475,1882055;33504,2356828;21084,61;1587,89196028;219,964274537;11,0199999618668;12,9188000488468;1;39666,96866;1586,6787464;44612,59446;1784,5037784;37791,72443;1511,6689772;42622,45728;1704,8982912;1;1;1;9;3;31;1;1;0;1;0;10;0;1;2;0;1
64;68640,16;12644,4994018;36911,5501167;19084,11;1870,52629858;461,871771879;8,82347844994783;11,3865218784565;1;30124,79629;1309,77375173913;33798,04112;1469,48004869565;28058,69663;1219,94333173913;32320,25287;1405,22838565217;1;1;3;11;2;54;3;1;0;1;0;8;0;1;1;0;3
65;94241,41;13788,539365;61390,2872097;19062,58;1840,92725603;796,870393694;12,534499931315;10,3580000638913;1;30795,88097;1539,7940485;34528,20357;1726,4101785;28532,7042;1426,63521;33028,1201;1651,406005;2;1;1;3;1;28;4;1;0;2;0;1;0;8;1;0;4
66;55544,73;8807,41228719;33604,2709101;13133,05;1178,29707729;363,070500036;16,8114283425344;17,9714288030429;1;49700,65459;3550,04675642857;55824,58253;3987,47018071429;47573,29101;3398,092215;53118,72036;3794,19431142857;1;1;1;3;1;20;3;3;0;1;0;8;0;1;1;0;4
67;153345,66;21680,6181248;96383,8373731;35281,2;3087,72808214;724,896702948;17,3072223663376;11,5611113177373;1;52640,99254;2924,49958555556;59098,33578;3283,24087666667;49984,738;2776,92988888889;56310,28302;3128,34905666667;1;1;1;5;1;46;3;2;0;1;0;11;0;1;4;0;3
68;147868,52;34545,4741599;74210,4686451;39112,58;3081,3373185;774,91451983;15,1521429675029;14,0389286790525;2;79965,91318;2855,92547071429;89802,40142;3207,22862214286;76156,85511;2719,8876825;85538,96304;3054,96296571429;1;1;1;14;3;63;2;1;0;3;0;2;0;4;1;0;1
69;76807,2;17283,4291036;31869,4834139;27654,29;1890,86345214;194,594924985;14,8066666466857;13,1538094111905;1;90924,50414;4329,73829238095;102091,39236;4861,49487428572;86747,37869;4130,82755666667;97158,90008;4626,61428952381;1;1;1;5;6;48;1;3;0;1;0;37;0;3;1;0;1
70;261806,11;127439,09016;28397,3478867;105969,67;3984,71570501;873,613797574;25,4577274322492;19,1809092001449;2;79438,56421;3610,84382772727;89092,01411;4049,637005;74859,9243;3402,72383181818;84395,84268;3836,17466727273;1;1;2;2;1;69;4;2;0;2;0;1;0;3;2;0;1
71;107913,58;53731,5043793;17247,6021662;36934,47;2221,99056475;945,40438517;39,26200027466;33,22600097654;3;55074,6119;11014,92238;61815,4456;12363,08912;52663,48234;10532,696468;58741,23383;11748,246766;1;3;4;13;1;55;1;2;0;1;0;1;0;6;1;0;1
72;166047,48;75932,0996743;27475,0872927;62640,29;5273,03210532;573,438805857;17,8038712932278;19,4848387010608;2;207846,8809;6704,73809354839;233267,75828;7524,76639612903;197322,22752;6365,23314580645;221006,94387;7129,25625387097;1;1;1;4;2;118;1;1;0;1;0;2;0;8;2;0;1
73;77720,98;23368,9540051;23175,3474533;31176,68;2669,87534689;616,399680882;13,92599983216;15,39000015258;2;41169,31004;8233,862008;46207,82464;9241,564928;39366,94523;7873,389046;43910,63009;8782,126018;1;1;2;6;1;92;6;1;0;2;0;3;0;9;1;0;2
74;65187,86;10822,1369671;29944,8945883;24420,83;2703,01192003;156,239687948;11,0333334605;6,36666679383333;1;11179,90898;1863,31816333333;12562,29974;2093,71662333333;10707,06489;1784,510815;11961,78863;1993,63143833333;1;1;2;18;2;110;1;7;0;11;0;28;0;1;1;0;3
75;106891,38;25746,6447207;46313,3513743;34831,38;1883,56237374;246,101103386;8,54583334923093;16,5149997075374;2;42555,0603;3546,255025;47801,64862;3983,47071833333;40596,86496;3383,07208;45309,71158;3775,80929833333;1;1;1;40;1;33;3;3;0;1;0;10;0;4;2;0;5
76;73649,05;5699,69914721;35027,5021724;32921,85;2179,27870904;676,878817009;18,1126921727132;16,6419229140677;2;130879,69166;5033,83429461538;147005,08058;5654,04156076923;124843,70007;4801,68077192308;139321,54995;5358,52115192308;1;1;2;5;1;72;3;1;0;1;0;17;0;4;1;0;2
77;91022,16;21548,9866167;40957,3282017;28515,85;3079,17899686;1571,53988361;6,92800006866909;10,0153334299729;1;13387,21994;892,481329333333;15034,83645;1002,32243;12589,7429;839,316193333333;14372,26282;958,150854666667;1;3;1;3;4;92;6;3;0;1;0;12;0;1;1;0;5
78;129536,04;16429,2087924;49213,8235409;63893,01;2992,88749991;1712,52796256;20,1461538901615;21,1576922489941;2;114359,16164;8796,85858769231;128401,23223;9877,01786384615;109140,28178;8395,40629076923;121752,84312;9365,60331692308;1;1;2;11;4;76;8;1;0;1;0;17;0;1;1;0;1
79;340381,83;182887,640052;44214,677858;113279,51;3108,84180854;1468,57046086;28,0205887626249;26,7823532328941;2;119768,94912;7045,23230117647;134468,10994;7909,88882;113653,45645;6685,49743823529;127430,39008;7495,90529882353;2;1;3;7;2;52;6;2;0;2;0;14;0;1;3;0;5
80;98708,73;7301,71172171;46652,1967011;44754,82;3591,64438084;794,505348;17,7891667286497;14,7883335351932;2;106783,4962;4449,31234166667;119969,52106;4998,73004416667;102248,71958;4260,36331583333;114206,72015;4758,61333958333;1;1;1;23;1;94;9;3;0;11;0;1;0;2;1;0;3
81;117329,82;7686,05225393;54380,7374339;55263,03;4638,97730283;745,982010516;16,3491667906456;15,2358336051345;2;52628,71735;4385,72644583333;59039,12858;4919,92738166667;49939,29979;4161,60831583333;56163,3506;4680,27921666667;1;0;1;3;1;115;2;4;0;1;0;20;0;1;2;0;1
82;216516,84;66059,3938255;59343,4299037;91114,02;4842,13156004;35,7902659887;17,6100001335098;15,6866668065343;2;7246,53744;1207,75624;8156,81171;1359,46861833333;6957,27374;1159,54562333333;7792,21374;1298,70229;1;0;3;13;1;135;2;3;0;1;0;13;0;4;1;0;1
83;41515,76;11011,8866287;8183,86544523;22320,01;1335,22083108;685,704256445;18,5299998521875;16,7787501812125;3;24539,216;3067,402;27537,76795;3442,22099375;23518,18677;2939,77334625;26239,81679;3279,97709875;1;0;3;9;5;46;1;3;0;1;0;1;0;2;1;0;2
84;127142,99;12303,0267603;78334,2389766;36505,72;4060,4291821;1346,62033593;14,2879998207;18,05099992751;1;25733,15461;2573,315461;28929,71094;2892,971094;24663,52941;2466,352941;27573,19559;2757,319559;1;0;1;3;4;105;3;4;0;1;0;8;0;1;1;0;1
85;72118;16746,7350774;23251,5159744;32119,75;1708,22039433;848,126676225;17,4644441604889;16,7966663572752;2;7255,95086;806,216762222222;7978,75134;886,527926666667;5523,01915;613,668794444444;7687,62577;854,180641111111;1;0;2;11;2;43;4;3;0;1;0;1;0;1;1;0;1
86;21606,97;5618,10598298;5606,62654214;10382,24;406,998989759;376,200932659;16,168749690025;8,84999978540966;2;7811,37749;976,42218625;8680,84254;1085,1053175;6644,60341;830,57542625;8331,52111;1041,44013875;1;0;2;8;1;11;1;2;0;1;0;1;0;1;0;0;1
87;207925,04;17643,6055548;132645,727606;57635,71;6111,28879496;932,532586927;12,89699993133;21,11900024413;2;59729,66032;5972,966032;67110,24813;6711,024813;57201,37827;5720,137827;63897,67751;6389,767751;1;0;1;29;1;165;3;4;0;1;0;13;0;1;0;0;2
88;49426,34;13203,9412168;11742,3399621;24480,06;1398,21926733;726,823684366;14,7111108567778;9,75333340964444;1;24606,89373;2734,09930333333;27463,03168;3051,44796444444;22451,44955;2494,60550555556;26220,3458;2913,37175555556;1;0;2;6;1;30;1;7;0;1;0;2;0;3;0;0;2
89;51184,25;9698,6567749;12108,7184473;29376,87;1462,4777834;426,521221427;8,50999994838654;8,86176479564457;1;18441,92879;1084,81934058824;20607,17604;1212,18682588235;16551,38433;973,610842941177;19736,75658;1160,98568117647;2;0;2;31;1;47;2;1;0;1;0;11;0;2;0;0;1
90;32565,48;5138,4921474;14917,1001175;12509,89;969,53739753;290,698073457;13,6916662851833;6,3200000127048;1;10264,99038;1710,83173;11553,90256;1925,65042666667;9855,23755;1642,53959166667;11035,75374;1839,29229;1;0;1;7;4;18;4;6;0;1;0;17;0;2;0;0;2
91;51075,91;7346,7781089;18304,4604821;25424,67;1609,39138385;901,262971689;6,92428561618485;7,13714279446526;1;3456,91655;493,845221428572;3878,98619;554,140884285714;3227,49172;461,070245714286;3709,11288;529,873268571429;1;0;1;8;1;29;3;3;0;1;0;13;0;4;0;0;2
92;136131,7;15914,3239212;78580,4307917;41636,95;4257,49788403;472,099751706;12,9116665919629;11,8316666682521;2;23536,0324;3922,67206666667;26360,75766;4393,45961;22071,5;3678,58333333333;25073,73781;4178,95630166667;1;0;1;16;3;91;3;2;0;1;0;2;0;3;0;0;1
93;113081,43;17394,0965948;34466,0334719;61221,3;3244,15518413;1625,0059547;8,85666669209919;11,8406666437736;1;21788,63548;1452,57569866667;24311,27134;1620,75142266667;19691,20507;1312,74700466667;23166,4804;1544,43202666667;1;0;2;7;1;63;3;1;0;1;0;5;0;1;0;0;3
94;68778,71;10806,3952722;35624,611348;22347,7;1778,65590812;150,004451692;12,5725000500658;11,4200000762972;2;26500,31322;3312,5391525;29758,21163;3719,77645375;25356,39023;3169,54877875;28302,29459;3537,78682375;2;0;2;21;3;41;1;1;0;1;0;9;0;2;0;0;2
95;155964,81;20030,9871011;53021,7792405;82912,04;4127,96319345;921,295267194;12,835000216972;19,0081251263724;2;56698,54049;3543,658780625;63682,70261;3980,168913125;54267,65434;3391,72839625;60589,24396;3786,8277475;2;0;3;28;2;101;13;1;0;1;0;6;0;1;0;0;1
96;279052,9;63069,4610733;95396,9762443;120586,46;5991,94112437;1466,70351568;20,3990908536;22,7418181679364;2;71719,61226;6519,96475090909;80574,33761;7324,93978272727;68429,14458;6220,83132545455;76384,52066;6944,04733272727;1;0;3;19;1;124;10;2;0;1;0;3;0;2;0;0;1
97;214556,58;30891,6092026;76844,4436872;106820,53;5375,50633089;1603,6572817;11,33312505485;18,3137502074297;2;68587,90578;4286,74411125;77107,83674;4819,23979625;65589,59065;4099,349415625;73301,62885;4581,351803125;1;0;2;3;3;125;5;3;0;3;0;14;0;11;0;0;1
98;357108,2;30027,0907427;109063,060513;218018,05;6321,17021333;3178,3429878;23,0329410889471;14,0841176089069;2;46366,84459;2727,46144647059;52100,88261;3064,75780058824;44432,77317;2613,69253941176;49643,19229;2920,18778176471;1;0;2;2;2;118;4;6;0;1;0;11;0;4;0;0;2
99;252610,53;91917,548685;31842,328643;128850,65;1511,44562275;1744,30614867;47,83200073242;27,7960006714;2;21523,54245;4304,70849;24169,33494;4833,866988;20505,87429;4101,174858;22872,87468;4574,574936;1;0;1;9;1;12;2;2;0;1;0;19;0;4;0;0;2
100;120759,28;31133,6322697;28809,9418235;60815,71;2271,24053727;493,531676481;35,00900001525;33,39699993135;2;46559,46951;4655,946951;52278,53858;5227,853858;44379,40265;4437,940265;49501,03121;4950,103121;1;0;2;16;1;38;4;4;0;0;0;2;0;7;0;0;2
101;180468,5;55711,1023617;39909,2303589;84848,17;3073,83469276;288,836561947;28,5;21,26500034335;3;18206,40461;4551,6011525;20434,41173;5108,6029325;17409,34048;4352,33512;19418,4905;4854,622625;1;0;1;14;2;72;4;2;0;0;0;19;0;2;0;0;1
102;247322,28;44808,8253937;77993,1175069;124520,34;4551,94474841;325,522655588;16,696250200275;16,4550001621375;1;22600,49328;2825,06166;25301,97371;3162,74671375;21049,37422;2631,1717775;24088,51058;3011,0638225;1;0;2;6;4;90;2;2;0;0;0;3;0;3;0;0;2
103;110053,99;4050,87281965;36459,2287525;69543,89;3126,97687915;1178,15068188;15,2000001606263;10,2584210445966;1;25183,09161;1325,42587421053;28072,31216;1477,49011368421;22346,64823;1176,13938052632;26822,84332;1411,72859578947;1;0;2;2;1;83;2;2;0;0;0;10;0;4;0;0;4
104;89604,1;17136,580988;23267,7825346;49199,74;1048,4906657;538,090829719;15,9008332888333;15,6016666889167;2;11880,12427;990,010355833333;13333,9041;1111,158675;11117,75362;926,479468333333;12750,80493;1062,5670775;1;0;2;18;2;9;1;2;0;0;0;5;0;6;0;0;7
105;286922,9;65598,3512263;84492,8002619;136831,75;5431,19026803;1253,82155388;18,11944442325;15,5033334758556;2;50142,00236;2785,66679777778;56351,86763;3130,65931277778;47937,52672;2663,19592888889;53548,12454;2974,89580777778;1;0;1;10;5;109;3;3;0;0;0;5;0;3;0;0;1
106;66562,1;11100,7507014;18257,883313;37203,47;2127,66861642;989,307965696;23,47749972345;10,7100000381441;2;19736,90294;2467,1128675;22146,6466;2768,330825;18912,5998;2364,074975;21099,69224;2637,46153;1;0;1;12;1;51;2;2;0;0;0;7;0;1;0;0;2
107;3023670,96;1574933,59234;365875,028956;1082862,34;20637,8982205;554,376540799;36,4343481063783;35,1104352370478;2;79945,8784;3475,90775652174;90053,6106;3915,37437391304;73517,79599;3196,4259126087;82611,42685;3591,8011673913;1;0;1;6;1;150;2;4;0;0;0;1;0;4;0;0;3
108;443073,77;12064,4720788;47193,0336588;383816,26;6765,88494638;2114,26739446;40,9990911483818;41,9440911032909;2;61911,05651;2814,13893227273;69964,53539;3180,20615409091;56586,00696;2572,09122545455;63153,87906;2870,63086636364;1;0;2;5;1;103;1;1;0;0;0;2;0;4;0;0;1
109;5636525,55;1849811,74101;807848,429489;2978865,38;15109,2967279;8122,61511494;43,6427587969448;40,7179310897241;2;44031,26126;1518,3193537931;49771,97364;1716,27495310345;39728,24921;1369,93962793103;44645,35436;1539,49497793103;1;0;1;6;1;119;3;4;0;0;0;5;0;4;0;0;2
110;680295,45;5982,60450148;156616,666434;517696,18;8591,82801387;1839,74228725;36,47300004958;38,45899991988;2;39058,37338;1952,918669;44211,31093;2210,5655465;35378,84679;1768,9423395;39499,48335;1974,9741675;1;0;1;13;3;85;1;2;0;0;0;2;0;4;0;0;1
111;9986839,02;3126415,06481;769958,781919;6090465,17;18967,1250312;2524,14861969;39,419130325313;44,2486953735391;3;102205,32562;4443,70980956522;115570,79827;5024,81731608696;93063,48976;4046,23868521739;103858,58548;4515,59067304348;1;0;1;2;1;92;2;1;0;0;0;22;0;2;0;0;2
112;5339362,61;1104547,55421;316686,265618;3918128,79;20886,6175079;4145,77124386;54,6078952990053;54,6173688988947;4;194645,62879;10244,506778421;219819,2883;11569,4362263158;178036,89671;9370,36298473684;198900,90368;10468,4686147368;1;0;1;2;2;102;1;1;0;0;0;27;0;6;0;0;2
113;605756,84;51975,5544379;163416,191706;390365,09;10941,1461346;1508,43445946;41,2217650133086;46,5147057701647;4;172012,72802;10118,3957658824;194084,08756;11416,7110329412;156273,88221;9192,58130647059;175816,69778;10342,1586929412;1;0;1;2;7;83;2;6;0;0;0;9;0;8;0;0;2
114;766720,27;30676,4171028;65786,85986;670256,99;13954,2025042;2701,69800427;35,5666667847333;42,2585712614476;4;64207,93042;3057,52049619048;72311,26048;3443,39335619048;58369,55121;2779,50243857143;66068,50217;3146,11915095238;2;0;2;8;2;208;6;2;0;0;0;18;0;1;0;0;1
115;2141328,34;148301,289074;385897,409612;1607129,64;26767,5088729;5084,41478018;30,6130644698318;36,7501611555747;3;216250,30163;3487,90809080645;243935,62303;3934,44553274194;194238,05903;3132,87191983871;220358,41043;3554,16791016129;1;0;1;11;2;251;2;1;0;0;0;12;0;9;0;0;1
116;1260366,61;167715,343297;27904,6896586;1064746,58;5224,83052623;1072,49985492;41,4499995708375;48,4625000953625;4;74123,1825;9265,3978125;83670,6101;10458,8262625;68692,88309;8586,61038625;76722,43721;9590,30465125;2;0;1;36;8;33;4;1;0;0;0;13;0;5;0;0;1
117;872987,11;15249,8867654;138722,278937;719014,94;14982,0466291;4891,596811;24,0902855464406;29,5985715866086;3;229852,16721;6567,20477742857;259052,33343;7401,49524085714;213674,38199;6104,98234257143;239174,43753;6833,555358;1;0;1;44;1;225;6;3;0;0;0;9;0;3;0;0;2
118;644567,85;1306,88220127;194625,905737;448635,06;12660,8340904;2526,3369606;27,7439999199011;31,1123997688295;3;164885,21096;6595,4084384;186004,20398;7440,1681592;151801,52976;6072,0611904;169671,39725;6786,85589;3;0;2;35;1;206;1;3;0;0;0;1;0;1;0;0;5
119;663025,6;387017,120323;23416,9219961;252591,56;4620,56636652;2014,18673513;22,3297295957;20,7248648823894;2;65673,92928;1774,97106162162;74024,77627;2000,66962891892;59369,88355;1604,5914472973;67469,4518;1823,4986972973;1;0;1;20;2;55;1;2;0;0;0;7;0;4;0;0;1
120;256259,79;236358,852246;7726,51517983;12174,42;582,146366498;126,991611769;26,1560009003;36,07800025944;2;23645,31177;4729,062354;26553,41565;5310,68313;22532,02505;4506,40501;25134,95214;5026,990428;3;0;3;4;1;3;2;3;0;0;0;1;0;2;0;0;4
121;103341,16;12052,2674173;42462,8052705;48826,09;2557,70468658;1246,80353588;22,4530769494923;24,2153843366249;2;52237,83555;4018,29504230769;58595,62441;4507,35572384615;48712,63216;3747,12555076923;55246,54663;4249,73435615385;1;0;2;9;1;62;2;1;0;0;0;4;0;1;0;0;2
122;111830,67;11850,0884829;52132,5519831;47848,03;2389,56406711;430,913664671;20,2926317516285;22,3752630635368;2;103388,32132;5441,49059578947;116631,55592;6138,50294315789;94145,29852;4955,01571157895;105935,32215;5575,54327105263;1;0;1;17;3;52;3;1;0;0;0;11;0;1;0;0;1
123;56726,54;7796,97461995;23798,8044764;25130,76;889,057124556;246,935695381;33,8050003052;30,42249917985;2;6291,44547;1572,8613675;7105,42634;1776,356585;5769,83902;1442,459755;6436,15605;1609,0390125;1;0;1;17;2;12;1;2;0;0;0;17;0;4;0;0;1
124;119259,71;1588,28060402;33072,8005896;84598,63;2888,60991907;1027,21342026;29,5653844980154;26,7015385260986;2;110047,25597;8465,17353615384;124278,01503;9559,84731;101005,30668;7769,63897538462;112683,28461;8667,94497;3;0;1;12;1;58;1;1;0;0;0;91;0;4;0;0;1
125;255158,23;29255,8651087;19185,8803044;206716,48;2287,83942508;2078,68672529;19,8166666030778;19,1122222476778;2;20301,95614;2255,77290444444;22913,16317;2545,90701888889;18878,23826;2097,58202888889;21093,02502;2343,66944666667;2;0;3;4;1;23;2;2;0;0;0;1;0;8;0;0;2
126;631231,95;21081,4543075;19913,0665755;590237,43;3281,55937482;3454,5526886;47,382499694825;39,307500839275;5;46529,49049;11632,3726225;52546,58049;13136,6451225;42668,66407;10667,1660175;47594,12375;11898,5309375;2;0;2;4;1;27;1;2;0;0;0;4;0;3;0;0;3
127;74664,3;10848,5966319;30099,1587403;33716,54;1861,20095933;1180,78847941;22,1100004196;24,8050000190647;3;51806,54794;5180,654794;58217,87384;5821,787384;49132,33207;4913,233207;54810,94413;5481,094413;1;0;2;11;2;48;1;4;0;0;0;2;0;5;0;0;3
128;46318,07;10547,1151813;14832,3637326;20938,59;954,927187312;31,3566740721;23,9775002002375;22,7712502479375;2;14769,28095;1846,16011875;16591,60204;2073,950255;14130,63968;1766,32996;15781,50515;1972,68814375;2;0;1;5;1;9;3;1;0;0;0;3;0;3;0;0;1
129;68177,98;8727,13921847;18418,9162355;41031,92;1764,0205418;1060,08654862;22,256249427775;21,9712495803712;2;32380,99648;4047,62456;36351,01784;4543,87723;30939,07459;3867,38432375;34517,4538;4314,681725;1;0;1;18;5;37;3;1;0;0;0;3;0;3;0;0;1
130;111008,57;6767,22717056;62775,7404856;41465,6;2662,34874261;839,037676119;20,75;16,27846145628;1;24510,27633;1885,40587153846;27495,66916;2115,05147384615;23158,36766;1781,41289692308;26161,98037;2012,46002846154;1;0;1;2;1;51;9;1;0;0;0;1;0;3;0;0;1
131;100198,75;1530,7795388;50424,0674377;48243,9;2717,4375845;993,417677416;23,9730773338923;20,8123078712978;2;50181,16914;3860,08993384615;56404,70713;4338,82362538461;47796,42588;3676,64814461538;53811,20816;4139,32370461538;1;0;1;2;2;68;5;2;0;0;0;5;0;5;0;0;3
132;130508,39;17363,7047274;49385,0688956;63759,62;3185,63690597;1297,26215057;24,8733329773;20,2699998219667;2;10174,53973;3391,51324333333;11453,37963;3817,79321;9768,39742;3256,13247333333;10938,47008;3646,15669333333;1;0;3;8;1;89;3;4;0;0;0;1;0;3;0;0;1
